movieId,titulo_movie_lens,genres,tag,geral
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,,Raiders of the Lost Ark: The Adaptation  1989  Action Adventure Thriller nan
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,bad plot|Michael Bay|needed more autobots|plot holes|ridiculous|Shia LaBeouf|stop using useless characters for filler,Transformers: Revenge of the Fallen  2009  Action Adventure Sci-Fi IMAX bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler
69529,Home (2009),Documentary,,Home  2009  Documentary nan
69604,Whatever Works (2009),Comedy|Romance,,Whatever Works  2009  Comedy Romance nan
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,,Ghosts of Girlfriends Past  2009  Comedy Fantasy Romance nan
69640,Public Enemies (2009),Crime|Drama|Thriller,,Public Enemies  2009  Crime Drama Thriller nan
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,,Ice Age: Dawn of the Dinosaurs  2009  Action Adventure Animation Children Comedy Romance nan
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,,Prison Break: The Final Break  2009  Action Drama Thriller nan
69685,Daria: Is It College Yet? (2002),Animation|Comedy,,Daria: Is It College Yet?  2002  Animation Comedy nan
69712,My Sister's Keeper (2009),Drama,,My Sister's Keeper  2009  Drama nan
69720,Hood of Horror (2006),Comedy|Drama|Horror,,Hood of Horror  2006  Comedy Drama Horror nan
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,,Watchmen: Tales of the Black Freighter  2009  Action Adventure Animation Horror nan
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,artistic|Funny|humorous|inspiring|intelligent|quirky|romance|Zooey Deschanel, 500  Days of Summer  2009  Comedy Drama Romance artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel
69784,Brüno (Bruno) (2009),Comedy,,Brüno  Bruno   2009  Comedy nan
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,,Librarian  The: The Curse of the Judas Chalice  2008  Action Adventure Fantasy nan
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,,Harry Potter and the Half-Blood Prince  2009  Adventure Fantasy Mystery Romance IMAX nan
69849,Roots (1977),Drama|War,,Roots  1977  Drama War nan
69860,Eichmann (2007),Drama|War,,Eichmann  2007  Drama War nan
69904,Open Water 2: Adrift (2006),Drama|Thriller,,Open Water 2: Adrift  2006  Drama Thriller nan
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,,Imaginarium of Doctor Parnassus  The  2009  Drama Fantasy nan
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,,9to5: Days in Porn  a.k.a. 9 to 5: Days in Porn   2008  Documentary nan
69988,Humpday (2009),Comedy,,Humpday  2009  Comedy nan
70015,Polytechnique (2009),Crime|Drama,,Polytechnique  2009  Crime Drama nan
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,,Orphan  2009  Drama Horror Mystery Thriller nan
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,,Ugly Truth  The  2009  Comedy Drama Romance nan
70206,"Collector, The (2009)",Crime|Horror|Thriller,,Collector  The  2009  Crime Horror Thriller nan
70208,"Perfect Getaway, A (2009)",Horror|Thriller,,Perfect Getaway  A  2009  Horror Thriller nan
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,intelligent sci-fi,District 9  2009  Mystery Sci-Fi Thriller intelligent sci-fi
70293,Julie & Julia (2009),Comedy|Drama|Romance,,Julie & Julia  2009  Comedy Drama Romance nan
70301,Obsessed (2009),Crime|Drama|Thriller,,Obsessed  2009  Crime Drama Thriller nan
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,,Race to Witch Mountain  2009  Adventure Children Fantasy Sci-Fi Thriller nan
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,,Hannah Montana: The Movie  2009  Comedy Drama Musical Romance nan
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,,G.I. Joe: The Rise of Cobra  2009  Action Adventure Sci-Fi Thriller nan
70361,12 Rounds (2009),Action|Thriller,,12 Rounds  2009  Action Thriller nan
70451,Max Manus (2008),Action|Drama|War,,Max Manus  2008  Action Drama War nan
70492,Winds of the Wasteland (1936),Western,,Winds of the Wasteland  1936  Western nan
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,,Lost in Austen  2008  Drama Fantasy Romance Sci-Fi nan
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,,Evangelion: 1.0 You Are  Not  Alone  Evangerion shin gekijôban: Jo   2007  Action Animation Sci-Fi nan
70545,"Deal, The (2008)",Comedy,,Deal  The  2008  Comedy nan
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,,Goods: Live Hard  Sell Hard  The  2009  Comedy nan
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,,Time Traveler's Wife  The  2009  Drama Romance Sci-Fi nan
70637,I Can't Think Straight (2007),Drama|Romance,,I Can't Think Straight  2007  Drama Romance nan
70641,Miss March (2009),Comedy,,Miss March  2009  Comedy nan
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,,I Love You  Beth Cooper  2009  Comedy Romance nan
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,,Paper Heart  2009  Comedy Documentary Drama Romance nan
70697,G-Force (2009),Action|Adventure|Children|Fantasy,,G-Force  2009  Action Adventure Children Fantasy nan
70703,Christopher Columbus: The Discovery (1992),Adventure,,Christopher Columbus: The Discovery  1992  Adventure nan
70708,Tetro (2009),Drama|Mystery,,Tetro  2009  Drama Mystery nan
70728,Bronson (2009),Action|Comedy|Drama|Thriller,,Bronson  2009  Action Comedy Drama Thriller nan
70862,It Might Get Loud (2008),Documentary,,It Might Get Loud  2008  Documentary nan
70932,My Life in Ruins (2009),Comedy,,My Life in Ruins  2009  Comedy nan
70946,Troll 2 (1990),Fantasy|Horror,,Troll 2  1990  Fantasy Horror nan
70984,Taking Woodstock (2009),Comedy,,Taking Woodstock  2009  Comedy nan
70990,If These Walls Could Talk (1996),Drama,,If These Walls Could Talk  1996  Drama nan
70994,Halloween II (2009),Horror|Thriller,,Halloween II  2009  Horror Thriller nan
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,,Secret in Their Eyes  The  El secreto de sus ojos   2009  Crime Drama Mystery Romance Thriller nan
71057,9 (2009),Adventure|Animation|Sci-Fi,,9  2009  Adventure Animation Sci-Fi nan
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,,Frequently Asked Questions About Time Travel  2009  Comedy Sci-Fi nan
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,,White Ribbon  The  Das weiße Band   2009  Drama Mystery nan
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,,Green Lantern: First Flight  2009  Action Adventure Animation Fantasy Sci-Fi nan
71131,"Most Hated Family in America, The (2007)",Documentary,,Most Hated Family in America  The  2007  Documentary nan
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,,Pandorum  2009  Horror Sci-Fi Thriller nan
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,,Death of a Cyclist  Muerte de un ciclista   1955  Drama nan
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,,Men Who Stare at Goats  The  2009  Action Comedy Drama nan
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,,Hunt For Gollum  The  2009  Action Adventure Fantasy nan
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,,Jennifer's Body  2009  Comedy Horror Sci-Fi Thriller nan
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,,Informant!  The  2009  Comedy Crime Drama Thriller nan
71248,Extract (2009),Comedy,,Extract  2009  Comedy nan
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,,Final Destination  The  Final Destination 4   Final Destination in 3-D  The   2009  Horror Thriller nan
71254,Gamer (2009),Action|Sci-Fi|Thriller,,Gamer  2009  Action Sci-Fi Thriller nan
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,,Cloudy with a Chance of Meatballs  2009  Animation Children Fantasy IMAX nan
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,,Tyler Perry's I Can Do Bad All by Myself  2009  Comedy Drama nan
71282,"Food, Inc. (2008)",Documentary,,Food  Inc.  2008  Documentary nan
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,,Attack of the 50 Foot Woman  1958  Comedy Sci-Fi nan
71304,Thirst (Bakjwi) (2009),Drama|Horror,,Thirst  Bakjwi   2009  Drama Horror nan
71327,Bright Star (2009),Drama|Romance,,Bright Star  2009  Drama Romance nan
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,,Blood Creek  a.k.a. Town Creek   2009  Horror nan
71379,Paranormal Activity (2009),Horror|Thriller,,Paranormal Activity  2009  Horror Thriller nan
71429,World's Greatest Dad (2009),Comedy|Drama,,World's Greatest Dad  2009  Comedy Drama nan
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,,Still Walking  Aruitemo aruitemo   2008  Drama nan
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,,Blood of the Beasts  Sang des bêtes  Le   1949  Documentary Drama nan
71462,"Cove, The (2009)",Documentary,,Cove  The  2009  Documentary nan
71464,"Serious Man, A (2009)",Comedy|Drama,,Serious Man  A  2009  Comedy Drama nan
71466,City Island (2009),Comedy|Drama,,City Island  2009  Comedy Drama nan
71468,Ink (2009),Action|Fantasy|Sci-Fi,,Ink  2009  Action Fantasy Sci-Fi nan
71484,Metropia (2009),Animation|Sci-Fi,,Metropia  2009  Animation Sci-Fi nan
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,Narrative pisstake,Haunted World of El Superbeasto  The  2009  Action Animation Comedy Horror Thriller Narrative pisstake
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,,Trick 'r Treat  2007  Comedy Horror Thriller nan
71518,Whip It (2009),Comedy|Drama,,Whip It  2009  Comedy Drama nan
71520,"Invention of Lying, The (2009)",Comedy,,Invention of Lying  The  2009  Comedy nan
71530,Surrogates (2009),Action|Sci-Fi|Thriller,,Surrogates  2009  Action Sci-Fi Thriller nan
71535,Zombieland (2009),Action|Comedy|Horror,Bill Murray|dark comedy|Emma Stone|funny|Jesse Eisenberg|Woody Harrelson,Zombieland  2009  Action Comedy Horror Bill Murray dark comedy Emma Stone funny Jesse Eisenberg Woody Harrelson
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,,Assassination of a High School President  2008  Comedy Drama Mystery nan
71579,"Education, An (2009)",Drama|Romance,,Education  An  2009  Drama Romance nan
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,,Coco Before Chanel  Coco avant Chanel   2009  Drama nan
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,,Burma VJ: Reporting from a Closed Country  Burma VJ: Reporter i et lukket land   2008  Documentary nan
71668,Couples Retreat (2009),Comedy|Romance,,Couples Retreat  2009  Comedy Romance nan
71732,I Sell the Dead (2008),Comedy|Horror,,I Sell the Dead  2008  Comedy Horror nan
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,,Where the Wild Things Are  2009  Adventure Children Drama Fantasy IMAX nan
71810,Legionnaire (1998),Action|Adventure|Drama|War,,Legionnaire  1998  Action Adventure Drama War nan
71823,"New York, I Love You (2009)",Drama|Romance,,New York  I Love You  2009  Drama Romance nan
71838,Law Abiding Citizen (2009),Drama|Thriller,,Law Abiding Citizen  2009  Drama Thriller nan
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,,Misfortunates  The  De helaasheid der dingen   2009  Drama nan
71899,Mary and Max (2009),Animation|Comedy|Drama,bittersweet|black comedy|character study|dark comedy|friendship|loneliness|mental illness|philosophical|poignant|quirky|sad|sweet|touching,Mary and Max  2009  Animation Comedy Drama bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching
71902,Spread (2009),Drama|Romance,,Spread  2009  Drama Romance nan
71910,"Tournament, The (2009)",Action,,Tournament  The  2009  Action nan
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,,Princess and the Pirate  The  1944  Adventure Comedy Romance nan
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,,Aelita: The Queen of Mars  Aelita   1924  Action Adventure Drama Fantasy Romance Sci-Fi Thriller nan
72011,Up in the Air (2009),Drama|Romance,,Up in the Air  2009  Drama Romance nan
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,,Balance  1989  Animation Drama Mystery Sci-Fi Thriller nan
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,,Saw VI  2009  Crime Horror Mystery Thriller nan
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,,Love Exposure  Ai No Mukidashi   2008  Action Comedy Drama Romance nan
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,,Cirque du Freak: The Vampire's Assistant  2009  Action Adventure Comedy Fantasy Horror Thriller nan
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,,Boondock Saints II: All Saints Day  The  2009  Action Crime Drama Thriller nan
72171,Black Dynamite (2009),Action|Comedy,,Black Dynamite  2009  Action Comedy nan
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,,Welcome to Dongmakgol  2005  Comedy Drama War nan
72224,Gentlemen Broncos (2009),Comedy,bad humor,Gentlemen Broncos  2009  Comedy bad humor
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,,Fantastic Mr. Fox  2009  Adventure Animation Children Comedy Crime nan
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,,Christmas Carol  A  2009  Animation Children Drama Fantasy IMAX nan
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,,Battlestar Galactica: The Plan  2009  Action Adventure Drama Sci-Fi nan
72330,"Private Lives of Pippa Lee, The (2009)",Drama,,Private Lives of Pippa Lee  The  2009  Drama nan
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,,Partly Cloudy  2009  Animation Children Comedy Fantasy nan
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,,2012  2009  Action Drama Sci-Fi Thriller nan
72395,Precious (2009),Drama,,Precious  2009  Drama nan
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,,Bad Lieutenant: Port of Call New Orleans  2009  Crime Drama nan
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,,Twilight Saga: New Moon  The  2009  Drama Fantasy Horror Romance Thriller nan
72424,Derailed (2002),Action|Thriller,,Derailed  2002  Action Thriller nan
72479,"Messenger, The (2009)",Drama|Romance|War,,Messenger  The  2009  Drama Romance War nan
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,,Ninja Assassin  2009  Action Crime Drama Thriller nan
72554,Cell 211 (Celda 211) (2009),Action|Drama,,Cell 211  Celda 211   2009  Action Drama nan
72591,"Patriot, The (1998)",Action|Thriller,,Patriot  The  1998  Action Thriller nan
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,,Teenage Mutant Ninja Turtles: Turtles Forever  2009  Action Adventure Animation Comedy Thriller nan
72603,Merry Madagascar (2009),Animation,,Merry Madagascar  2009  Animation nan
72605,Brothers (2009),Drama|Thriller|War,,Brothers  2009  Drama Thriller War nan
72624,Garage (2007),Drama,,Garage  2007  Drama nan
72641,"Blind Side, The  (2009)",Drama,,Blind Side  The   2009  Drama nan
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,,Mickey's Once Upon a Christmas  1999  Animation Comedy Fantasy nan
72694,Shrink (2009),Drama,,Shrink  2009  Drama nan
72696,Old Dogs (2009),Comedy,,Old Dogs  2009  Comedy nan
72701,Planet 51 (2009),Adventure|Animation|Children|Comedy|Sci-Fi,,Planet 51  2009  Adventure Animation Children Comedy Sci-Fi nan
72714,Earthlings (2006),Documentary,,Earthlings  2006  Documentary nan
72720,"Single Man, A (2009)",Drama,,Single Man  A  2009  Drama nan
72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,,Lovely Bones  The  2009  Crime Drama Fantasy Horror Thriller nan
72733,Invictus (2009),Drama,,Invictus  2009  Drama nan
72737,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,,Princess and the Frog  The  2009  Animation Children Fantasy Musical Romance nan
72874,"Peacekeeper, The (1997)",Action,,Peacekeeper  The  1997  Action nan
72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance,,Did You Hear About the Morgans?  2009  Comedy Crime Drama Romance nan
72921,Snow White (1916),Fantasy|Romance,,Snow White  1916  Fantasy Romance nan
72982,Alice (2009),Action|Adventure|Fantasy,,Alice  2009  Action Adventure Fantasy nan
72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,bad science|futuristic|graphic design|James Cameron|military|poor dialogue|sci-fi|superficial plot|unoriginal|white guilt|beautiful scenery|graphic design|music|politics|romance|thought-provoking|too long|visually stunning,Avatar  2009  Action Adventure Sci-Fi IMAX bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery graphic design music politics romance thought-provoking too long visually stunning
73015,It's Complicated (2009),Comedy|Romance,,It's Complicated  2009  Comedy Romance nan
73017,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,,Sherlock Holmes  2009  Action Crime Mystery Thriller nan
73023,Crazy Heart (2009),Drama|Romance,,Crazy Heart  2009  Drama Romance nan
73042,Alvin and the Chipmunks: The Squeakquel (2009),Animation|Children|Comedy|Musical,,Alvin and the Chipmunks: The Squeakquel  2009  Animation Children Comedy Musical nan
73106,American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy,,American Pie Presents: The Book of Love  American Pie 7: The Book of Love   2009  Comedy nan
73160,Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy|Horror,,Sorority Babes in the Slimeball Bowl-O-Rama  1988  Comedy Horror nan
73211,Pontypool (2008),Horror|Thriller,,Pontypool  2008  Horror Thriller nan
73266,Youth in Revolt (2009),Comedy|Drama|Romance,,Youth in Revolt  2009  Comedy Drama Romance nan
73268,Daybreakers (2010),Action|Drama|Horror|Thriller,,Daybreakers  2010  Action Drama Horror Thriller nan
73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,,Hachiko: A Dog's Story  a.k.a. Hachi: A Dog's Tale   2009  Drama nan
73319,Leap Year (2010),Comedy|Romance,,Leap Year  2010  Comedy Romance nan
73321,"Book of Eli, The (2010)",Action|Adventure|Drama,,Book of Eli  The  2010  Action Adventure Drama nan
73323,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,,Girl Who Kicked the Hornet's Nest  The  Luftslottet som sprängdes   2009  Action Crime Mystery nan
73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama,,Prophet  A  Un Prophète   2009  Crime Drama nan
73386,Staten Island (2009),Crime|Drama,,Staten Island  2009  Crime Drama nan
73431,"Maiden Heist, The (2009)",Comedy|Crime,,Maiden Heist  The  2009  Comedy Crime nan
73488,Blood: The Last Vampire (2009),Action|Horror|Thriller,,Blood: The Last Vampire  2009  Action Horror Thriller nan
73499,MacGyver: Lost Treasure of Atlantis (1994),Action|Adventure,,MacGyver: Lost Treasure of Atlantis  1994  Action Adventure nan
73501,Pekka ja Pätkä Suezilla (1958),Comedy,,Pekka ja Pätkä Suezilla  1958  Comedy nan
73515,Bart Got a Room (2008),Comedy|Romance,,Bart Got a Room  2008  Comedy Romance nan
73569,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime,,Project A 2  'A' gai wak juk jap   1987  Action Comedy Crime nan
73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama,,Robin-B-Hood  Bo bui gai wak   2006  Action Comedy Drama nan
73681,"Concert, Le (2009)",Comedy|Drama,,Concert  Le  2009  Comedy Drama nan
73741,Ninja (2009),Action|Crime|Drama|Thriller,,Ninja  2009  Action Crime Drama Thriller nan
73804,Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure|Children|Comedy|Fantasy,,Asterix at the Olympic Games  Astérix aux jeux olympiques   2008  Adventure Children Comedy Fantasy nan
73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller,,Chaser  The  Chugyeogja   2008  Crime Drama Thriller nan
73822,Meantime (1984),Comedy|Drama,,Meantime  1984  Comedy Drama nan
73854,"Rudolph, the Red-Nosed Reindeer (1964)",Adventure|Animation|Children|Fantasy|Musical,,Rudolph  the Red-Nosed Reindeer  1964  Adventure Animation Children Fantasy Musical nan
73858,"Dennis the Menace Christmas, A (2007)",Comedy,,Dennis the Menace Christmas  A  2007  Comedy nan
73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama,,Undisputed II: Last Man Standing  2006  Action Crime Drama nan
73881,3 Idiots (2009),Comedy|Drama|Romance,,3 Idiots  2009  Comedy Drama Romance nan
73929,Legion (2010),Action|Fantasy|Horror|Thriller,,Legion  2010  Action Fantasy Horror Thriller nan
74075,Stan Helsing (2009),Comedy|Horror,,Stan Helsing  2009  Comedy Horror nan
74089,Peter Pan (1960),Children|Fantasy|Musical,,Peter Pan  1960  Children Fantasy Musical nan
74095,Wicked City (Yôjû toshi) (1987),Animation|Fantasy|Horror|Sci-Fi,,Wicked City  Yôjû toshi   1987  Animation Fantasy Horror Sci-Fi nan
74154,When in Rome (2010),Comedy|Romance,,When in Rome  2010  Comedy Romance nan
74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama,,Dream of Light  a.k.a. Quince Tree Sun  The   Sol del membrillo  El   1992  Documentary Drama nan
74228,Triangle (2009),Drama|Horror|Mystery|Thriller,,Triangle  2009  Drama Horror Mystery Thriller nan
74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,,I Love You Phillip Morris  2009  Comedy Drama Romance nan
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,,Anne of Green Gables: The Sequel  a.k.a. Anne of Avonlea   1987  Children Drama Romance nan
74324,Temple Grandin (2010),Drama,,Temple Grandin  2010  Drama nan
74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War,,Captain Newman  M.D.  1963  Comedy Drama War nan
74370,"House of the Devil, The (2009)",Horror|Thriller,,House of the Devil  The  2009  Horror Thriller nan
74450,Valentine's Day (2010),Comedy|Romance,,Valentine's Day  2010  Comedy Romance nan
74452,"Wolfman, The (2010)",Horror|Thriller,,Wolfman  The  2010  Horror Thriller nan
74458,Shutter Island (2010),Drama|Mystery|Thriller,insanity|Leonardo DiCaprio|Martin Scorsese|plot twist|psychological|Psychological Thriller|thought-provoking,Shutter Island  2010  Drama Mystery Thriller insanity Leonardo DiCaprio Martin Scorsese plot twist psychological Psychological Thriller thought-provoking
74508,Persuasion (2007),Drama|Romance,,Persuasion  2007  Drama Romance nan
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,,Girl Who Played with Fire  The  Flickan som lekte med elden   2009  Action Crime Drama Mystery Thriller nan
74530,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,,Percy Jackson & the Olympians: The Lightning Thief  2010  Adventure Fantasy nan
74532,Cop Out (2010),Action|Comedy|Crime,,Cop Out  2010  Action Comedy Crime nan
74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,,Ghost Writer  The  2010  Drama Mystery Thriller nan
74553,"Secret of Kells, The (2009)",Animation|Fantasy,,Secret of Kells  The  2009  Animation Fantasy nan
74580,"Spy Next Door, The (2010)",Action|Children|Comedy,,Spy Next Door  The  2010  Action Children Comedy nan
74624,Agora (2009),Adventure|Drama|Romance,,Agora  2009  Adventure Drama Romance nan
74647,Motherhood (2009),Comedy,,Motherhood  2009  Comedy nan
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,,District 13: Ultimatum  Banlieue 13 - Ultimatum   2009  Action Sci-Fi nan
74677,"Yes Men Fix the World, The (2009)",Documentary,,Yes Men Fix the World  The  2009  Documentary nan
74683,Mike Bassett: England Manager (2001),Comedy,,Mike Bassett: England Manager  2001  Comedy nan
74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,,Crazies  The  2010  Action Drama Horror Sci-Fi Thriller nan
74688,Dear John (2010),Drama|Romance|War,,Dear John  2010  Drama Romance War nan
74696,Last Train Home (2009),Documentary|Drama,,Last Train Home  2009  Documentary Drama nan
74698,Tooth Fairy (2010),Comedy|Fantasy,,Tooth Fairy  2010  Comedy Fantasy nan
74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,,Gentlemen of Fortune  Dzhentlmeny udachi   1972  Comedy Crime Drama Mystery nan
74750,[REC]² (2009),Horror|Thriller,,[REC]²  2009  Horror Thriller nan
74754,"Room, The (2003)",Comedy|Drama|Romance,,Room  The  2003  Comedy Drama Romance nan
74789,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,,Alice in Wonderland  2010  Adventure Fantasy IMAX nan
74791,"Town Called Panic, A (Panique au village) (2009)",Animation,surreal|whimsical,Town Called Panic  A  Panique au village   2009  Animation surreal whimsical
74795,Green Zone (2010),Action|Drama|Thriller|War,,Green Zone  2010  Action Drama Thriller War nan
74851,From Paris with Love (2010),Action|Crime,,From Paris with Love  2010  Action Crime nan
74868,Dorian Gray (2009),Drama|Horror|Sci-Fi,,Dorian Gray  2009  Drama Horror Sci-Fi nan
74916,Greenberg (2010),Comedy|Drama,,Greenberg  2010  Comedy Drama nan
74946,She's Out of My League (2010),Comedy,,She's Out of My League  2010  Comedy nan
74948,Harry Brown (2009),Crime|Drama|Thriller,,Harry Brown  2009  Crime Drama Thriller nan
75341,Remember Me (2010),Drama|Romance,,Remember Me  2010  Drama Romance nan
75389,"Burrowers, The (2008)",Horror|Thriller|Western,,Burrowers  The  2008  Horror Thriller Western nan
75395,Frozen (2010),Drama|Horror|Thriller,,Frozen  2010  Drama Horror Thriller nan
75416,Generation X (1996),Action|Adventure|Sci-Fi,,Generation X  1996  Action Adventure Sci-Fi nan
75446,Little Ashes (2008),Drama,,Little Ashes  2008  Drama nan
75803,Our Family Wedding (2010),Comedy,,Our Family Wedding  2010  Comedy nan
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,,Bounty Hunter  The  2010  Action Comedy Romance nan
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,,Leaves of Grass  2009  Comedy Crime Drama Thriller nan
75816,Women in Trouble (2009),Comedy,,Women in Trouble  2009  Comedy nan
75947,Mondo Cane (1962),Documentary,,Mondo Cane  1962  Documentary nan
75985,Repo Men (2010),Action|Sci-Fi|Thriller,,Repo Men  2010  Action Sci-Fi Thriller nan
