,movieId,count_ratings,mean_ratings
8114,1057,15,3.466666666666667
8115,2004,15,3.333333333333333
8116,1103,15,4.1
8117,1030,15,2.7666666666666666
8118,2059,15,3.0
8119,3917,15,3.3666666666666667
8120,112175,15,3.7666666666666666
8121,3978,15,3.066666666666667
8122,1959,15,3.6666666666666665
8123,1095,15,3.6666666666666665
8124,86,15,3.966666666666667
8125,1895,15,3.333333333333333
8126,1845,15,3.966666666666667
8127,1217,15,4.433333333333334
8128,412,15,3.5
8129,158238,15,3.8333333333333335
8130,97306,15,3.466666666666667
8131,1754,15,3.5
8132,5025,15,2.6333333333333333
8133,1260,15,3.733333333333333
8134,8638,15,3.7
8135,1488,15,2.833333333333333
8136,104374,15,3.933333333333333
8137,5541,15,3.1333333333333333
8138,5992,15,3.7
8139,6003,15,3.6
8140,1515,15,2.1
8141,7317,15,3.1333333333333333
8142,7347,15,3.3
8143,1281,15,4.133333333333334
8144,86911,15,3.2666666666666666
8145,84772,15,3.2
8146,535,15,3.2666666666666666
8147,2688,15,2.933333333333333
8148,2702,15,3.4
8149,20,15,2.5
8150,2606,15,2.566666666666667
8151,502,15,2.3666666666666667
8152,23,16,3.125
8153,2735,16,2.71875
8154,103141,16,3.875
8155,5791,16,3.78125
8156,1411,16,4.0
8157,5690,16,4.15625
8158,3791,16,3.1875
8159,3763,16,3.21875
8160,122,16,2.65625
8161,42738,16,3.09375
8162,140,16,3.5
8163,1254,16,3.65625
8164,73321,16,3.28125
8165,136864,16,2.34375
8166,3821,16,2.28125
8167,3972,16,4.125
8168,2114,16,3.71875
8169,2942,16,2.875
8170,103772,16,3.375
8171,103253,16,3.3125
8172,575,16,2.65625
8173,2450,16,2.15625
8174,104879,16,4.15625
8175,40583,16,3.53125
8176,2387,16,3.4375
8177,2819,16,3.75
8178,69406,16,3.5
8179,69951,16,3.8125
8180,1589,16,3.28125
8181,2416,16,2.90625
8182,1431,16,2.46875
8183,222,16,3.75
8184,88,16,3.15625
8185,114180,16,2.9375
8186,1892,16,3.28125
8187,1243,16,3.96875
8188,1894,16,2.84375
8189,6586,16,3.09375
8190,1753,16,3.59375
8191,105844,16,3.625
8192,4351,16,3.25
8193,3178,16,3.53125
8194,382,16,3.15625
8195,1227,16,4.0625
8196,106002,16,3.4375
8197,4327,16,3.59375
8198,4499,16,4.125
8199,8981,16,3.71875
8200,60126,16,3.46875
8201,60950,16,3.09375
8202,2301,16,3.625
8203,2146,16,3.21875
8204,314,16,3.75
8205,306,16,4.21875
8206,1665,16,2.96875
8207,134368,16,3.6875
8208,4039,16,3.125
8209,1974,16,2.875
8210,36519,16,3.21875
8211,3089,16,4.125
8212,122926,16,4.15625
8213,1348,16,3.53125
8214,4054,16,2.84375
8215,6659,16,3.4375
8216,415,16,2.53125
8217,111659,16,2.75
8218,7360,16,3.90625
8219,2643,16,1.6875
8220,1702,16,3.0
8221,1719,16,4.25
8222,106916,16,3.25
8223,9,16,3.125
8224,532,16,3.0
8225,2318,16,4.125
8226,41285,17,3.4411764705882355
8227,8810,17,2.823529411764706
8228,3633,17,3.264705882352941
8229,50068,17,3.7058823529411766
8230,361,17,3.0588235294117645
8231,8228,17,3.6176470588235294
8232,3735,17,3.794117647058824
8233,1388,17,2.617647058823529
8234,94677,17,3.5588235294117645
8235,112290,17,3.823529411764706
8236,5400,17,2.9705882352941178
8237,78469,17,3.147058823529412
8238,2412,17,1.9411764705882355
8239,351,17,3.176470588235294
8240,234,17,2.588235294117647
8241,239,17,3.0
8242,2072,17,3.176470588235294
8243,40278,17,3.676470588235294
8244,6059,17,3.3529411764705883
8245,2398,17,4.0588235294117645
8246,71264,17,3.5294117647058822
8247,1464,17,3.264705882352941
8248,4992,17,3.2058823529411766
8249,1635,17,3.882352941176471
8250,181,17,2.264705882352941
8251,61240,17,3.911764705882353
8252,5014,17,3.764705882352941
8253,836,17,2.8823529411764706
8254,3020,17,3.5294117647058822
8255,3146,17,2.323529411764706
8256,7004,17,2.8823529411764706
8257,7163,17,2.911764705882353
8258,7160,17,3.5294117647058822
8259,7149,17,3.647058823529412
8260,6618,17,3.823529411764706
8261,33162,17,3.5
8262,33660,17,4.088235294117647
8263,4238,17,3.147058823529412
8264,106100,17,3.9705882352941178
8265,6548,17,2.8823529411764706
8266,6879,17,3.4411764705882355
8267,6764,17,3.147058823529412
8268,6564,17,2.647058823529412
8269,136020,17,3.0588235294117645
8270,3646,17,2.176470588235294
8271,5785,17,3.5
8272,248,17,3.176470588235294
8273,5419,17,2.8529411764705883
8274,3730,17,4.205882352941177
8275,1019,17,3.4705882352941178
8276,1248,17,4.264705882352941
8277,67087,17,3.5294117647058822
8278,1171,17,3.3529411764705883
8279,68554,17,3.264705882352941
8280,26662,17,4.0588235294117645
8281,8914,17,3.794117647058824
8282,267,17,2.9411764705882355
8283,58293,17,2.7058823529411766
8284,52245,17,3.088235294117647
8285,56152,17,3.676470588235294
8286,117176,17,3.7058823529411766
8287,3435,17,4.323529411764706
8288,55276,17,3.911764705882353
8289,1835,17,3.3823529411764706
8290,2311,17,3.588235294117647
8291,3271,17,3.676470588235294
8292,87222,17,3.323529411764706
8293,4881,17,3.735294117647059
8294,477,17,3.3823529411764706
8295,2313,17,4.029411764705882
8296,491,17,3.294117647058824
8297,2808,17,2.2058823529411766
8298,79695,17,3.0588235294117645
8299,111781,17,3.647058823529412
8300,79,17,2.764705882352941
8301,84944,17,3.6176470588235294
8302,1303,17,4.029411764705882
8303,1296,17,3.7058823529411766
8304,162,17,4.205882352941177
8305,81562,18,3.8333333333333335
8306,1359,18,2.861111111111111
8307,83134,18,3.9166666666666665
8308,14,18,3.8333333333333335
8309,533,18,2.888888888888889
8310,540,18,2.6666666666666665
8311,516,18,3.055555555555556
8312,3173,18,3.0
8313,4639,18,2.583333333333333
8314,1209,18,4.305555555555555
8315,58803,18,3.75
8316,58025,18,3.0
8317,91535,18,3.138888888888889
8318,57640,18,3.8055555555555554
8319,176371,18,3.8055555555555554
8320,3267,18,3.555555555555556
8321,2141,18,3.1666666666666665
8322,34072,18,3.555555555555556
8323,955,18,3.861111111111111
8324,954,18,4.083333333333333
8325,6620,18,3.8333333333333335
8326,3508,18,4.25
8327,6565,18,3.6944444444444446
8328,428,18,3.7222222222222223
8329,4728,18,3.055555555555556
8330,6796,18,3.7222222222222223
8331,3479,18,3.333333333333333
8332,115569,18,4.166666666666667
8333,56171,18,3.111111111111111
8334,3468,18,4.333333333333333
8335,108190,18,3.0
8336,4621,18,2.388888888888889
8337,5015,18,3.305555555555556
8338,2338,18,2.055555555555556
8339,90866,18,3.75
8340,194,18,3.6666666666666665
8341,118696,18,3.4166666666666665
8342,1687,18,3.2222222222222223
8343,2467,18,3.75
8344,2110,18,3.305555555555556
8345,138036,18,3.4722222222222223
8346,94777,18,3.2777777777777777
8347,128360,18,3.75
8348,2530,18,2.7777777777777777
8349,2505,18,2.9444444444444446
8350,2527,18,3.4166666666666665
8351,2413,18,3.388888888888889
8352,72226,18,4.083333333333333
8353,2088,18,2.5
8354,5151,18,3.0
8355,103341,18,3.4166666666666665
8356,3635,18,3.4444444444444446
8357,514,18,3.4166666666666665
8358,5152,18,3.333333333333333
8359,8865,18,2.638888888888889
8360,1237,18,4.222222222222222
8361,68791,18,3.25
8362,63859,18,3.388888888888889
8363,3452,18,3.083333333333333
8364,3639,18,3.583333333333333
8365,928,18,4.166666666666667
8366,1920,18,2.833333333333333
8367,2973,18,3.9166666666666665
8368,5291,18,3.9444444444444446
8369,47997,18,3.7222222222222223
8370,249,18,3.7222222222222223
8371,2841,18,3.5277777777777777
8372,5463,18,2.7222222222222223
8373,1693,19,3.5
8374,3157,19,2.8421052631578947
8375,4873,19,3.684210526315789
8376,3683,19,4.0
8377,4366,19,3.3421052631578947
8378,55118,19,4.026315789473684
8379,3083,19,4.157894736842105
8380,32031,19,3.026315789473684
8381,31878,19,3.5789473684210527
8382,8958,19,3.684210526315789
8383,3328,19,4.052631578947368
8384,800,19,4.157894736842105
8385,5957,19,3.263157894736842
8386,5944,19,3.1052631578947367
8387,5943,19,2.6052631578947367
8388,1283,19,4.2105263157894735
8389,103249,19,3.026315789473684
8390,2567,19,2.973684210526316
8391,2686,19,4.026315789473684
8392,112138,19,3.684210526315789
8393,12,19,2.421052631578948
8394,481,19,3.1578947368421053
8395,82461,19,3.236842105263158
8396,142488,19,4.157894736842105
8397,27831,19,3.8157894736842106
8398,27611,19,3.8157894736842106
8399,1224,19,4.0
8400,338,19,2.8421052631578947
8401,1441,19,3.473684210526316
8402,6383,19,2.6052631578947367
8403,1381,19,2.0789473684210527
8404,1100,19,2.710526315789474
8405,2402,19,2.6578947368421053
8406,89864,19,3.631578947368421
8407,5308,19,2.8157894736842106
8408,2083,19,3.736842105263158
8409,3861,19,2.6842105263157894
8410,3593,19,1.6578947368421053
8411,4084,19,2.8684210526315788
8412,1556,19,1.605263157894737
8413,765,19,3.1578947368421053
8414,761,19,2.789473684210526
8415,97752,19,3.736842105263158
8416,6156,19,3.210526315789474
8417,2009,19,3.473684210526316
8418,3893,19,3.3421052631578947
8419,2863,19,3.473684210526316
8420,2881,19,3.026315789473684
8421,48304,19,3.6052631578947367
8422,103335,19,3.5789473684210527
8423,3744,19,2.6578947368421053
8424,5528,19,3.473684210526316
8425,5782,19,3.8684210526315783
8426,2792,19,3.1842105263157894
8427,88405,20,3.05
8428,81229,20,3.5
8429,81564,20,3.6
8430,1297,20,3.675
8431,1429,20,3.575
8432,69,20,3.775
8433,2990,20,3.325
8434,1033,20,3.575
8435,1588,20,3.075
8436,6297,20,3.425
8437,1015,20,2.95
8438,63131,20,3.625
8439,737,20,2.65
8440,101864,20,3.3
8441,6283,20,3.9
8442,102407,20,3.375
8443,39292,20,3.775
8444,48738,20,3.975
8445,53464,20,2.575
8446,308,20,4.025
8447,1688,20,3.35
8448,2340,20,3.05
8449,319,20,3.6
8450,122916,20,4.025
8451,930,20,4.25
8452,4007,20,3.75
8453,1104,20,4.475
8454,49278,20,3.3
8455,7387,20,3.975
8456,7371,20,4.025
8457,1292,20,3.95
8458,2133,20,3.325
8459,419,20,2.675
8460,36401,20,2.625
8461,4980,20,3.075
8462,6888,20,2.275
8463,4545,20,3.275
8464,175,20,3.975
8465,4448,20,3.55
8466,4958,20,3.25
8467,6873,20,3.175
8468,4623,20,3.575
8469,56949,20,3.3
8470,18,20,3.7
8471,5881,20,3.075
8472,7346,20,3.125
8473,3986,20,2.8
8474,3910,20,3.975
8475,8969,20,3.025
8476,4855,20,3.775
8477,4865,20,3.65
8478,1616,20,3.025
8479,69526,20,2.425
8480,96588,20,3.625
8481,1245,20,4.225
8482,96821,20,3.825
8483,2053,20,2.05
8484,2253,20,2.375
8485,31410,20,3.875
8486,106918,20,4.0
8487,27660,20,3.7
8488,55290,20,3.45
8489,546,21,2.0
8490,72378,21,2.619047619047619
8491,53000,21,3.595238095238096
8492,707,21,2.880952380952381
8493,106072,21,3.3095238095238093
8494,53121,21,3.023809523809524
8495,379,21,2.5
8496,247,21,3.928571428571429
8497,2405,21,2.8095238095238093
8498,2139,21,3.4761904761904763
8499,4247,21,2.380952380952381
8500,3536,21,3.452380952380953
8501,3070,21,3.5476190476190474
8502,34437,21,3.4761904761904763
8503,7444,21,3.1904761904761907
8504,6979,21,3.3095238095238093
8505,830,21,3.071428571428572
8506,3697,21,2.9047619047619047
8507,1175,21,3.8333333333333335
8508,519,21,2.4047619047619047
8509,2067,21,4.142857142857143
8510,1091,21,2.5476190476190474
8511,371,21,3.3095238095238093
8512,41997,21,3.809523809523809
8513,62434,21,3.523809523809524
8514,79592,21,3.261904761904762
8515,107406,21,3.4285714285714284
8516,2137,21,3.5476190476190474
8517,3298,21,3.7142857142857135
8518,3984,21,3.5
8519,2013,21,3.095238095238096
8520,87306,21,3.595238095238096
8521,207,21,3.4285714285714284
8522,1049,21,3.4761904761904763
8523,55269,21,3.4285714285714284
8524,5225,21,3.952380952380953
8525,372,21,2.761904761904762
8526,262,21,3.9047619047619047
8527,2375,21,2.9285714285714284
8528,2376,21,3.2142857142857144
8529,8910,21,3.452380952380953
8530,383,21,3.095238095238096
8531,104211,21,3.738095238095238
8532,3354,21,2.6904761904761907
8533,2010,21,3.857142857142857
8534,1965,21,3.380952380952381
8535,37386,21,2.761904761904762
8536,88810,21,3.8333333333333335
8537,95441,21,3.2857142857142856
8538,2125,21,3.619047619047619
8539,2989,21,3.5476190476190474
8540,7325,21,3.2857142857142856
8541,84954,21,3.1666666666666665
8542,2720,21,2.095238095238096
8543,86833,21,3.761904761904762
8544,105504,21,4.047619047619048
8545,1586,22,2.7954545454545454
8546,63992,22,2.409090909090909
8547,3100,22,3.9318181818181817
8548,3104,22,3.636363636363636
8549,2707,22,3.272727272727273
8550,1952,22,3.954545454545455
8551,1958,22,3.7954545454545454
8552,3105,22,3.6818181818181817
8553,4105,22,3.8181818181818175
8554,93840,22,4.0227272727272725
8555,4069,22,2.909090909090909
8556,1350,22,3.8181818181818175
8557,2642,22,2.25
8558,5283,22,2.909090909090909
8559,227,22,2.863636363636364
8560,2134,22,3.113636363636364
8561,748,22,3.113636363636364
8562,97913,22,3.75
8563,6323,22,3.6818181818181817
8564,2245,22,3.2045454545454546
8565,3317,22,3.659090909090909
8566,103042,22,3.2954545454545454
8567,1231,22,3.863636363636364
8568,3360,22,3.704545454545455
8569,5171,22,2.863636363636364
8570,276,22,3.25
8571,2096,22,3.409090909090909
8572,203,22,3.4318181818181817
8573,5313,22,2.2954545454545454
8574,3263,22,3.0454545454545454
8575,1188,22,3.659090909090909
8576,468,22,3.2045454545454546
8577,2600,22,3.863636363636364
8578,3504,22,4.0227272727272725
8579,60072,22,3.159090909090909
8580,237,22,3.340909090909091
8581,2391,22,3.7954545454545454
8582,6773,22,3.704545454545455
8583,122920,22,3.613636363636364
8584,122922,22,3.704545454545455
8585,5449,22,2.909090909090909
8586,54995,22,3.7954545454545454
8587,5954,22,3.840909090909091
8588,102903,22,3.409090909090909
8589,27904,22,3.613636363636364
8590,2378,22,3.022727272727273
8591,91630,22,3.659090909090909
8592,80489,22,3.954545454545455
8593,7099,23,4.0
8594,933,23,4.217391304347826
8595,4161,23,3.347826086956522
8596,4235,23,3.934782608695652
8597,2428,23,2.4782608695652173
8598,562,23,3.5434782608695654
8599,2336,23,3.6739130434782608
8600,1321,23,3.4130434782608696
8601,2052,23,2.760869565217391
8602,3827,23,2.891304347826087
8603,1409,23,2.5
8604,1298,23,3.760869565217391
8605,2496,23,3.108695652173913
8606,101,23,3.782608695652174
8607,2991,23,3.695652173913044
8608,1962,23,3.739130434782609
8609,2805,23,3.0
8610,3107,23,3.3043478260869565
8611,1256,23,3.804347826086957
8612,37741,23,3.869565217391304
8613,81932,23,3.760869565217391
8614,105,23,3.282608695652174
8615,7323,23,3.804347826086957
8616,1779,23,2.760869565217391
8617,116823,23,3.869565217391304
8618,1186,23,3.5869565217391304
8619,2840,23,2.869565217391304
8620,4023,23,3.130434782608696
8621,46972,23,3.239130434782609
8622,44022,23,3.217391304347826
8623,45672,23,2.9782608695652173
8624,8371,23,3.3043478260869565
8625,866,23,4.0
8626,799,23,3.4565217391304346
8627,117529,23,3.260869565217391
8628,1792,23,3.0217391304347827
8629,1385,24,2.8541666666666665
8630,1031,24,3.4791666666666665
8631,87869,24,3.4375
8632,3979,24,2.5
8633,56775,24,3.0416666666666665
8634,1212,24,4.229166666666667
8635,5507,24,2.770833333333333
8636,515,24,3.6041666666666665
8637,6593,24,3.208333333333333
8638,2369,24,2.6666666666666665
8639,1883,24,3.270833333333333
8640,4489,24,3.458333333333333
8641,1945,24,4.1875
8642,5110,24,3.6041666666666665
8643,307,24,3.8958333333333335
8644,1711,24,3.1041666666666665
8645,49286,24,3.208333333333333
8646,2471,24,2.4791666666666665
8647,2108,24,3.4791666666666665
8648,7454,24,2.708333333333333
8649,66934,24,3.9166666666666665
8650,2410,24,2.7291666666666665
8651,5103,24,3.4375
8652,3704,24,3.270833333333333
8653,1449,24,3.875
8654,1438,24,2.625
8655,1125,24,3.6875
8656,7173,24,3.0416666666666665
8657,926,24,4.229166666666667
8658,3087,24,3.1666666666666665
8659,2371,24,3.083333333333333
8660,3037,24,4.145833333333333
8661,2687,24,3.458333333333333
8662,531,24,3.25
8663,1037,24,2.770833333333333
8664,81847,24,3.9166666666666665
8665,1357,24,4.0
8666,2528,24,3.2291666666666665
8667,2993,24,3.4791666666666665
8668,3098,24,3.6458333333333335
8669,2046,24,3.208333333333333
8670,215,24,4.041666666666667
8671,230,24,3.395833333333333
8672,86880,24,3.2291666666666665
8673,6350,24,4.0625
8674,2394,25,3.5
8675,1680,25,3.6
8676,1343,25,3.78
8677,3534,25,3.3
8678,6953,25,3.3
8679,2352,25,3.84
8680,374,25,2.2
8681,106920,25,3.92
8682,3438,25,3.0
8683,2186,25,3.98
8684,5617,25,3.9
8685,1590,25,2.94
8686,46530,25,3.08
8687,86882,25,3.56
8688,4823,25,3.14
8689,27706,25,3.16
8690,8983,25,3.52
8691,475,25,4.3
8692,106489,25,3.58
8693,2872,25,3.64
8694,67255,25,3.94
8695,1253,25,3.82
8696,1025,25,3.58
8697,168252,25,4.28
8698,3608,25,2.94
8699,51935,25,3.86
8700,54997,25,4.06
8701,3005,25,2.84
8702,3462,25,3.72
8703,53953,25,3.16
8704,1801,25,3.5
8705,2366,25,3.64
8706,2986,25,2.64
8707,2020,25,4.0
8708,3798,25,3.2
8709,2598,25,2.84
8710,1378,25,3.1
8711,1086,25,4.1
8712,2616,26,2.8846153846153846
8713,5945,26,3.173076923076923
8714,8783,26,3.1923076923076925
8715,3869,26,3.423076923076923
8716,1614,26,2.7884615384615383
8717,68319,26,2.8653846153846154
8718,2409,26,3.1923076923076925
8719,2359,26,3.673076923076923
8720,1476,26,3.5384615384615383
8721,106487,26,3.6346153846153846
8722,1235,26,4.288461538461538
8723,1591,26,2.6346153846153846
8724,3148,26,3.75
8725,4388,26,2.6538461538461537
8726,3264,26,2.423076923076923
8727,2082,26,2.6538461538461537
8728,413,26,2.7884615384615383
8729,3638,26,3.1346153846153846
8730,916,26,4.057692307692308
8731,148626,26,3.9615384615384617
8732,6957,26,3.3653846153846154
8733,2478,26,3.1346153846153846
8734,93510,26,3.865384615384616
8735,53519,26,3.1346153846153846
8736,2795,26,3.6538461538461537
8737,2826,26,2.9038461538461537
8738,3556,26,3.769230769230769
8739,89492,26,3.8846153846153846
8740,164179,26,3.980769230769231
8741,3476,26,3.5576923076923075
8742,107,26,3.326923076923077
8743,4128,26,3.7115384615384617
8744,5574,26,3.519230769230769
8745,1960,26,3.692307692307693
8746,112183,26,3.3461538461538463
8747,3969,26,3.4423076923076925
8748,3424,27,4.037037037037037
8749,57368,27,3.351851851851852
8750,3254,27,3.2962962962962963
8751,3252,27,3.592592592592593
8752,3072,27,3.555555555555556
8753,6787,27,4.018518518518518
8754,1257,27,3.685185185185185
8755,4700,27,3.037037037037037
8756,4901,27,3.4814814814814814
8757,909,27,3.962962962962963
8758,122900,27,3.7222222222222223
8759,122892,27,3.5185185185185186
8760,80549,27,3.796296296296296
8761,52281,27,3.425925925925926
8762,166528,27,3.925925925925926
8763,2431,27,3.3703703703703702
8764,2232,27,3.425925925925926
8765,3269,27,2.851851851851852
8766,880,27,2.740740740740741
8767,4343,27,3.037037037037037
8768,1120,27,3.537037037037037
8769,1347,27,3.0
8770,741,27,4.148148148148148
8771,5013,27,3.703703703703704
8772,720,27,4.092592592592593
8773,122918,27,3.925925925925926
8774,8873,27,3.796296296296296
8775,88744,27,3.462962962962963
8776,1179,27,3.6296296296296298
8777,40629,27,3.555555555555556
8778,5872,27,2.925925925925926
8779,1293,27,3.8333333333333335
8780,37733,27,3.5
8781,922,27,4.333333333333333
8782,102445,27,3.685185185185185
8783,2109,27,3.3703703703703702
8784,1499,27,1.9259259259259256
8785,6503,27,2.3703703703703702
8786,1021,27,2.333333333333333
8787,3968,27,3.074074074074074
8788,1982,27,3.7222222222222223
8789,94864,27,3.2962962962962963
8790,4002,27,3.851851851851852
8791,24,28,3.125
8792,82459,28,3.75
8793,2788,28,4.053571428571429
8794,1223,28,4.089285714285714
8795,1299,28,4.017857142857143
8796,97304,28,3.982142857142857
8797,1077,28,3.75
8798,5620,28,3.0535714285714284
8799,198,28,3.25
8800,3186,28,3.4642857142857144
8801,45186,28,3.5892857142857144
8802,60756,28,3.5535714285714284
8803,1027,28,3.017857142857143
8804,968,28,3.75
8805,2335,28,3.1785714285714284
8806,273,28,2.946428571428572
8807,2243,28,3.4285714285714284
8808,4019,28,3.7142857142857135
8809,56782,28,4.142857142857143
8810,52,28,3.4642857142857144
8811,74789,28,2.875
8812,2150,28,3.892857142857143
8813,115713,28,3.9107142857142856
8814,3740,28,3.857142857142857
8815,4232,28,2.946428571428572
8816,46970,28,3.25
8817,1513,29,2.9655172413793105
8818,2411,29,2.706896551724138
8819,6155,29,3.2758620689655173
8820,2421,29,2.7758620689655173
8821,1339,29,3.4655172413793105
8822,246,29,4.293103448275862
8823,106696,29,3.6206896551724137
8824,2384,29,2.7758620689655173
8825,743,29,2.5172413793103448
8826,3273,29,2.6724137931034484
8827,1831,29,2.4482758620689653
8828,94959,29,3.775862068965517
8829,60074,29,3.034482758620689
8830,1061,29,3.672413793103448
8831,3745,29,3.413793103448276
8832,2485,29,2.8448275862068964
8833,2722,29,2.7758620689655173
8834,898,29,4.310344827586207
8835,115149,29,3.844827586206896
8836,3825,29,2.7413793103448274
8837,3450,29,3.293103448275862
8838,1269,29,3.8793103448275854
8839,3168,29,3.603448275862069
8840,647,29,3.327586206896552
8841,5444,29,3.810344827586207
8842,838,30,3.9166666666666665
8843,95167,30,3.466666666666667
8844,38038,30,3.633333333333333
8845,2403,30,3.55
8846,95510,30,3.25
8847,348,30,3.583333333333333
8848,1479,30,3.216666666666667
8849,1373,30,2.6666666666666665
8850,2423,30,3.566666666666667
8851,7022,30,3.933333333333333
8852,97921,30,3.716666666666667
8853,2871,30,3.9
8854,5219,30,3.083333333333333
8855,1267,30,4.25
8856,1271,30,3.5
8857,84152,30,3.95
8858,2501,30,3.75
8859,2058,30,3.35
8860,915,30,3.7666666666666666
8861,204,30,2.716666666666667
8862,56757,30,3.716666666666667
8863,111362,30,3.8333333333333335
8864,1805,31,3.0161290322580645
8865,108932,31,3.870967741935484
8866,3256,31,3.5161290322580645
8867,61024,31,3.6774193548387095
8868,46723,31,3.5
8869,4321,31,3.370967741935484
8870,4446,31,3.3548387096774195
8871,88163,31,3.983870967741936
8872,65,31,2.532258064516129
8873,72641,31,3.6774193548387095
8874,1405,31,2.935483870967742
8875,1587,31,3.2580645161290325
8876,1747,31,3.338709677419355
8877,1717,31,2.919354838709677
8878,4701,31,3.370967741935484
8879,1566,31,3.4516129032258065
8880,34319,31,3.3548387096774195
8881,3006,31,3.741935483870968
8882,5630,31,3.435483870967742
8883,2953,31,2.5161290322580645
8884,135,31,2.9516129032258065
8885,97938,31,3.629032258064516
8886,4890,31,3.032258064516129
8887,272,31,3.758064516129033
8888,2064,31,3.838709677419355
8889,3386,31,3.5
8890,139385,31,3.903225806451613
8891,110102,31,3.741935483870968
8892,724,31,3.032258064516129
8893,88129,32,3.765625
8894,88140,32,3.546875
8895,102125,32,3.5625
8896,6541,32,2.625
8897,8970,32,3.609375
8898,96610,32,3.640625
8899,2944,32,3.96875
8900,72011,32,3.71875
8901,6157,32,2.5
8902,6281,32,3.140625
8903,5064,32,3.828125
8904,1644,32,2.109375
8905,104841,32,3.578125
8906,68237,32,3.96875
8907,8917,32,3.46875
8908,152081,32,3.890625
8909,4361,32,3.421875
8910,303,32,2.953125
8911,1911,32,2.609375
8912,1912,32,3.859375
8913,3257,32,2.859375
8914,3285,32,3.0625
8915,53972,32,3.40625
8916,2160,32,4.171875
8917,45,32,3.3125
8918,3555,33,3.4242424242424243
8919,2145,33,3.242424242424242
8920,3681,33,4.151515151515151
8921,1244,33,4.106060606060606
8922,837,33,3.272727272727273
8923,8957,33,3.1818181818181817
8924,6754,33,3.5
8925,30825,33,3.106060606060606
8926,2949,33,3.712121212121212
8927,2393,33,3.1515151515151514
8928,3396,33,3.590909090909091
8929,5673,33,3.621212121212121
8930,6534,33,2.560606060606061
8931,342,33,3.272727272727273
8932,4015,33,2.727272727272727
8933,3988,33,3.0454545454545454
8934,610,33,3.5454545454545454
8935,637,33,3.0454545454545454
8936,1918,33,2.8484848484848486
8937,1882,33,1.9545454545454544
8938,2300,33,3.9696969696969697
8939,1047,33,3.3181818181818183
8940,4874,33,3.484848484848485
8941,265,33,3.939393939393939
8942,53322,33,3.484848484848485
8943,61132,33,3.5
8944,5388,33,3.303030303030303
8945,1272,33,4.121212121212121
8946,6287,34,3.0588235294117645
8947,524,34,3.485294117647059
8948,2140,34,3.544117647058824
8949,362,34,3.5294117647058822
8950,1172,34,4.161764705882353
8951,39183,34,3.5588235294117645
8952,54259,34,3.602941176470588
8953,1947,34,3.602941176470588
8954,4344,34,3.1029411764705883
8955,5254,34,3.2058823529411766
8956,1663,34,3.794117647058824
8957,64839,34,3.735294117647059
8958,4734,34,3.161764705882353
8959,4641,34,3.5
8960,44555,34,4.117647058823529
8961,327,34,2.823529411764706
8962,969,34,3.9705882352941178
8963,45720,34,3.5588235294117645
8964,64969,34,3.6176470588235294
8965,60,34,3.235294117647059
8966,8807,34,3.4558823529411766
8967,6708,34,3.7205882352941178
8968,3882,34,2.6911764705882355
8969,1287,34,3.941176470588236
8970,69481,34,4.0588235294117645
8971,85414,34,3.602941176470588
8972,1261,34,4.044117647058823
8973,3698,34,3.2205882352941178
8974,86332,34,3.514705882352941
8975,3409,35,2.9285714285714284
8976,31696,35,3.4714285714285715
8977,36529,35,3.7142857142857135
8978,3809,35,3.271428571428572
8979,2427,35,3.3
8980,3361,35,3.6714285714285713
8981,30812,35,3.5285714285714285
8982,60040,35,3.1714285714285717
8983,63113,35,3.4571428571428573
8984,628,35,3.642857142857143
8985,1029,35,3.3857142857142857
8986,66097,35,3.7
8987,1084,35,4.071428571428571
8988,719,35,2.842857142857143
8989,193,35,2.4714285714285715
8990,38061,35,4.071428571428571
8991,170,35,3.2285714285714286
8992,7445,35,3.628571428571429
8993,256,35,2.8285714285714287
8994,914,35,4.042857142857143
8995,1249,35,4.071428571428571
8996,805,35,3.657142857142857
8997,902,36,3.8472222222222223
8998,3247,36,3.0277777777777777
8999,4638,36,2.8472222222222223
9000,1059,36,3.7222222222222223
9001,585,36,2.736111111111111
9002,3510,36,3.4166666666666665
9003,6947,36,3.638888888888889
9004,22,36,3.2222222222222223
9005,2581,36,2.958333333333333
9006,345,36,3.5972222222222223
9007,2231,36,3.861111111111111
9008,671,36,3.486111111111111
9009,3101,36,3.0972222222222223
9010,3108,36,3.8055555555555554
9011,1060,36,3.6944444444444446
9012,119145,36,3.986111111111111
9013,3034,36,3.513888888888889
9014,34150,36,2.763888888888889
9015,2948,36,3.75
9016,44195,36,4.027777777777778
9017,1345,36,3.3472222222222223
9018,180,36,3.4027777777777777
9019,8622,37,3.4864864864864864
9020,3967,37,3.8513513513513513
9021,832,37,3.3378378378378377
9022,1020,37,3.081081081081081
9023,1093,37,3.4054054054054053
9024,2021,37,3.4324324324324325
9025,64957,37,3.5945945945945947
9026,55765,37,3.905405405405405
9027,4016,37,3.716216216216216
9028,92259,37,4.108108108108108
9029,5266,37,3.0
9030,5971,37,3.95945945945946
9031,8376,37,3.324324324324324
9032,58,37,4.027027027027027
9033,112556,37,3.716216216216216
9034,30810,37,3.4864864864864864
9035,455,37,2.391891891891892
9036,112552,38,4.039473684210527
9037,3702,38,3.486842105263158
9038,79091,38,3.684210526315789
9039,2018,38,3.3684210526315788
9040,31,38,3.1842105263157894
9041,8972,38,3.263157894736842
