,movieId,titulo_movie_lens,genres,userId,tag,timestamp
2944,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,477,love story,1241396256
2945,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,477,Post apocalyptic,1241396239
2946,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,477,social commentary,1241396236
2947,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,62,bad script,1525554116
2948,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,62,Charlize Theron,1525554121
2949,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,62,Will Smith,1525554107
2950,60126,Get Smart (2008),Action|Comedy,62,Anne Hathaway,1527004240
2951,60126,Get Smart (2008),Action|Comedy,62,Steve Carell,1527004238
2952,60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,520,enjoyable,1326610782
2953,60756,Step Brothers (2008),Comedy,2,funny,1445714994
2954,60756,Step Brothers (2008),Comedy,2,Highly quotable,1445714996
2955,60756,Step Brothers (2008),Comedy,2,will ferrell,1445714992
2956,60756,Step Brothers (2008),Comedy,62,comedy,1528934384
2957,60756,Step Brothers (2008),Comedy,62,funny,1528934381
2958,60756,Step Brothers (2008),Comedy,62,will ferrell,1528934379
2959,60756,Step Brothers (2008),Comedy,424,funny,1457846127
2960,60756,Step Brothers (2008),Comedy,424,will ferrell,1457846129
2961,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,125,threesome,1474591817
2962,61024,Pineapple Express (2008),Action|Comedy|Crime,62,comedy,1528934218
2963,61024,Pineapple Express (2008),Action|Comedy|Crime,62,James Franco,1528934214
2964,61024,Pineapple Express (2008),Action|Comedy|Crime,62,Seth Rogen,1528934216
2965,61024,Pineapple Express (2008),Action|Comedy|Crime,62,Stoner Movie,1528934219
2966,61323,Burn After Reading (2008),Comedy|Crime|Drama,356,dark comedy,1228073481
2967,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,Brad Pitt,1269832483
2968,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,Coen Bros,1269832486
2969,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,Coen Brothers,1269832484
2970,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,dark comedy,1269832488
2971,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,espionage,1269832491
2972,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,George Clooney,1269832490
2973,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,John Malkovich,1269832492
2974,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,satire,1269832497
2975,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,twists & turns,1269832504
2976,61323,Burn After Reading (2008),Comedy|Crime|Drama,477,weird,1269832501
2977,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,477,2D animation,1282924611
2978,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,477,cult film,1282924621
2979,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,477,stylish,1282924615
2980,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,477,surreal,1282924617
2981,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,125,Seth Rogen,1474592476
2982,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,125,Sexual Humor,1474592473
2983,63062,Changeling (2008),Crime|Drama|Mystery,567,emotional,1525286194
2984,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,62,audience intelligence underestimated,1528934237
2985,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,62,boring,1528934241
2986,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,62,chick flick,1528934247
2987,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,62,overrated,1528934240
2988,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,62,Teen movie,1528934233
2989,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,318,childish naivity,1242160404
2990,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,318,friendship,1242160427
2991,66097,Coraline (2009),Animation|Fantasy|Thriller,424,claymation,1457844468
2992,66097,Coraline (2009),Animation|Fantasy|Thriller,424,creepy,1457844484
2993,66097,Coraline (2009),Animation|Fantasy|Thriller,424,dark,1457844475
2994,66097,Coraline (2009),Animation|Fantasy|Thriller,424,dark fairy tale,1457844498
2995,66097,Coraline (2009),Animation|Fantasy|Thriller,424,Surreal,1457844481
2996,66097,Coraline (2009),Animation|Fantasy|Thriller,424,Tim Burton,1457844494
2997,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,477,joss whedon,1244788368
2998,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,477,Nathan Fillion,1244788378
2999,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,477,Neil Patrick Harris,1244788374
3000,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,477,parody,1244788359
3001,67087,"I Love You, Man (2009)",Comedy,477,Andy Samberg,1269833868
3002,67087,"I Love You, Man (2009)",Comedy,477,bromance,1269833887
3003,67087,"I Love You, Man (2009)",Comedy,477,bromantic,1269833884
3004,67087,"I Love You, Man (2009)",Comedy,477,comedy,1269833878
3005,67087,"I Love You, Man (2009)",Comedy,477,Jaime Pressly,1269833873
3006,67087,"I Love You, Man (2009)",Comedy,477,Jason Segel,1269833863
3007,67087,"I Love You, Man (2009)",Comedy,477,masculinity,1269833871
3008,67087,"I Love You, Man (2009)",Comedy,477,Paul Rudd,1269833866
3009,67695,Observe and Report (2009),Action|Comedy,125,Seth Rogen,1474382123
3010,68157,Inglourious Basterds (2009),Action|Drama|War,424,black comedy,1457844667
3011,68157,Inglourious Basterds (2009),Action|Drama|War,424,Brad Pitt,1457844663
3012,68157,Inglourious Basterds (2009),Action|Drama|War,424,Christoph Waltz,1457844660
3013,68157,Inglourious Basterds (2009),Action|Drama|War,424,Quentin Tarantino,1457844652
3014,68157,Inglourious Basterds (2009),Action|Drama|War,424,satire,1457844670
3015,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,477,2001-like,1252898614
3016,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,477,Sci-fi,1252898620
3017,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,477,solitude,1252898625
3018,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,274,comic book,1241762577
3019,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,477,bad plot,1262795886
3020,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,477,comic book,1241938912
3021,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,477,hugh jackman,1262795892
3022,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,477,Ryan Reynolds,1262795891
3023,68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,477,too many characters,1241941484
3024,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,future,1245030304
3025,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,lack of development,1262795924
3026,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,lack of story,1262795926
3027,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,quick cuts,1245030309
3028,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,sci-fi,1262795933
3029,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,Simon Pegg,1245030316
3030,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,space,1262795932
3031,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,space travel,1262795931
3032,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,477,time travel,1262795929
3033,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,artificial intelligence,1262795849
3034,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,bad acting,1262795862
3035,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,bad plot,1262795842
3036,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,bad script,1262795859
3037,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,Christian Bale,1262795846
3038,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,FIGHTING THE SYSTEM,1262795852
3039,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,franchise,1262795875
3040,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,new composer,1243401981
3041,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,post-apocalyptic,1262795854
3042,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,robots,1243401992
3043,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,sci-fi,1262795871
3044,68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,477,sequel,1262795873
3045,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,Adrien Brody,1527274305
3046,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,con artists,1527274320
3047,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,funny,1527274322
3048,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,interesting characters,1527274324
3049,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,Mark Ruffalo,1527274316
3050,68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,62,Rachel Weisz,1527274311
3051,68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,477,Recap,1246349071
3052,68954,Up (2009),Adventure|Animation|Children|Drama,318,adventure,1266408634
3053,68954,Up (2009),Adventure|Animation|Children|Drama,318,Bechdel Test:Fail,1266408641
3054,68954,Up (2009),Adventure|Animation|Children|Drama,318,cartoon,1266408638
3055,68954,Up (2009),Adventure|Animation|Children|Drama,318,children,1266408643
3056,68954,Up (2009),Adventure|Animation|Children|Drama,318,computer animation,1266408645
3057,68954,Up (2009),Adventure|Animation|Children|Drama,318,divorce,1266408656
3058,68954,Up (2009),Adventure|Animation|Children|Drama,318,dogs,1266408658
3059,68954,Up (2009),Adventure|Animation|Children|Drama,318,dreams,1266408662
3060,68954,Up (2009),Adventure|Animation|Children|Drama,318,Pixar,1266408675
3061,68954,Up (2009),Adventure|Animation|Children|Drama,567,bittersweet,1525286758
3062,68954,Up (2009),Adventure|Animation|Children|Drama,567,emotional,1525286759
3063,68954,Up (2009),Adventure|Animation|Children|Drama,567,heartbreaking,1525286755
3064,68954,Up (2009),Adventure|Animation|Children|Drama,567,touching,1525286762
3065,69122,"Hangover, The (2009)",Comedy|Crime,537,casino,1424140307
3066,69122,"Hangover, The (2009)",Comedy|Crime,537,comedy,1424140299
3067,69122,"Hangover, The (2009)",Comedy|Crime,537,funny,1424140317
3068,69122,"Hangover, The (2009)",Comedy|Crime,537,hotel,1424140308
3069,69122,"Hangover, The (2009)",Comedy|Crime,537,Las Vegas,1424140298
3070,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,537,war,1424144802
3071,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,bad plot,1262795720
3072,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,Michael Bay,1262795729
3073,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,needed more autobots,1246346162
3074,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,plot holes,1262795732
3075,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,ridiculous,1262795737
3076,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,Shia LaBeouf,1246346172
3077,69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,477,stop using useless characters for filler,1246346159
3078,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,artistic,1279956134
3079,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,Funny,1279956141
3080,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,humorous,1279956124
3081,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,inspiring,1279956130
3082,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,intelligent,1279956132
3083,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,quirky,1279956145
3084,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,romance,1279956123
3085,69757,(500) Days of Summer (2009),Comedy|Drama|Romance,477,Zooey Deschanel,1279956120
3086,70286,District 9 (2009),Mystery|Sci-Fi|Thriller,477,intelligent sci-fi,1250476969
3087,71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,318,Narrative pisstake,1426783741
3088,71535,Zombieland (2009),Action|Comedy|Horror,62,Bill Murray,1529777198
3089,71535,Zombieland (2009),Action|Comedy|Horror,62,dark comedy,1529777189
3090,71535,Zombieland (2009),Action|Comedy|Horror,62,Emma Stone,1529777192
3091,71535,Zombieland (2009),Action|Comedy|Horror,62,funny,1529777194
3092,71535,Zombieland (2009),Action|Comedy|Horror,62,Jesse Eisenberg,1529777186
3093,71535,Zombieland (2009),Action|Comedy|Horror,62,Woody Harrelson,1529777129
3094,71899,Mary and Max (2009),Animation|Comedy|Drama,567,bittersweet,1525283044
3095,71899,Mary and Max (2009),Animation|Comedy|Drama,567,black comedy,1525283050
3096,71899,Mary and Max (2009),Animation|Comedy|Drama,567,character study,1525283036
3097,71899,Mary and Max (2009),Animation|Comedy|Drama,567,dark comedy,1525283033
3098,71899,Mary and Max (2009),Animation|Comedy|Drama,567,friendship,1525283029
3099,71899,Mary and Max (2009),Animation|Comedy|Drama,567,loneliness,1525283039
3100,71899,Mary and Max (2009),Animation|Comedy|Drama,567,mental illness,1525283031
3101,71899,Mary and Max (2009),Animation|Comedy|Drama,567,philosophical,1525283034
3102,71899,Mary and Max (2009),Animation|Comedy|Drama,567,poignant,1525283043
3103,71899,Mary and Max (2009),Animation|Comedy|Drama,567,quirky,1525283048
3104,71899,Mary and Max (2009),Animation|Comedy|Drama,567,sad,1525283041
3105,71899,Mary and Max (2009),Animation|Comedy|Drama,567,sweet,1525283052
3106,71899,Mary and Max (2009),Animation|Comedy|Drama,567,touching,1525283027
3107,72224,Gentlemen Broncos (2009),Comedy,477,bad humor,1296891269
3108,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,bad science,1262707524
3109,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,futuristic,1262707531
3110,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,graphic design,1262707532
3111,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,James Cameron,1262707536
3112,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,military,1262707534
3113,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,poor dialogue,1262707537
3114,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,sci-fi,1262707551
3115,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,superficial plot,1262707525
3116,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,unoriginal,1262794416
3117,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,477,white guilt,1262707542
3118,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,beautiful scenery,1424140229
3119,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,graphic design,1424140242
3120,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,music,1424140259
3121,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,politics,1424140263
3122,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,romance,1424140252
3123,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,thought-provoking,1424140286
3124,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,too long,1424140237
3125,72998,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,537,visually stunning,1424140233
3126,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,insanity,1457843102
3127,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,Leonardo DiCaprio,1457843110
3128,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,Martin Scorsese,1457843107
3129,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,plot twist,1457843104
3130,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,psychological,1457843098
3131,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,Psychological Thriller,1457843113
3132,74458,Shutter Island (2010),Drama|Mystery|Thriller,424,thought-provoking,1457843122
3133,74791,"Town Called Panic, A (Panique au village) (2009)",Animation,567,surreal,1525286112
3134,74791,"Town Called Panic, A (Panique au village) (2009)",Animation,567,whimsical,1525286110
3135,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,action,1457844927
3136,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,alternate reality,1457844911
3137,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,Leonardo DiCaprio,1457844916
3138,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,sci-fi,1457844903
3139,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,thought-provoking,1457844920
3140,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,424,visually appealing,1457844914
3141,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,477,dreamlike,1280608188
3142,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,477,surreal,1280608178
3143,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,477,visually appealing,1280608181
3144,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,big budget,1424140151
3145,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,clever,1424140142
3146,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,complicated,1424140133
3147,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,dead wife,1424140200
3148,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,great soundtrack,1424140118
3149,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,heist,1424140154
3150,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,intellectual,1424140159
3151,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,mindfuck,1424140185
3152,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,philosophy,1424140124
3153,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,psychological,1424140165
3154,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,psychology,1424140162
3155,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,suspense,1424140144
3156,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,537,thought-provoking,1424140130
3157,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,567,cerebral,1525287390
3158,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,567,dreamlike,1525287383
3159,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,567,philosophy,1525287385
3160,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,567,thought-provoking,1525287380
3161,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,477,geeky,1282923864
3162,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,477,Michael Cera,1282923853
3163,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,477,stylized,1282923856
3164,79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,477,video games,1282923860
3165,80463,"Social Network, The (2010)",Drama,567,good dialogue,1525286347
3166,80463,"Social Network, The (2010)",Drama,567,loneliness,1525286325
3167,80463,"Social Network, The (2010)",Drama,567,witty,1525286317
3168,80489,"Town, The (2010)",Crime|Drama|Thriller,537,crime,1424139483
3169,80489,"Town, The (2010)",Crime|Drama|Thriller,537,FBI,1424139489
3170,80489,"Town, The (2010)",Crime|Drama|Thriller,537,romance,1424139421
3171,80489,"Town, The (2010)",Crime|Drama|Thriller,537,too much love interest,1424139454
3172,80834,Sintel (2010),Animation|Fantasy,509,adventure,1435992979
3173,80834,Sintel (2010),Animation|Fantasy,509,animation,1435992979
3174,80834,Sintel (2010),Animation|Fantasy,509,fantasy,1435992979
3175,80906,Inside Job (2010),Documentary,537,business,1424461859
3176,80906,Inside Job (2010),Documentary,537,corruption,1424461848
3177,80906,Inside Job (2010),Documentary,537,economics,1424461852
3178,80906,Inside Job (2010),Documentary,537,investor corruption,1424461854
3179,80906,Inside Job (2010),Documentary,537,politics,1424461849
3180,80906,Inside Job (2010),Documentary,537,truth,1424461857
3181,81158,Restrepo (2010),Documentary|War,318,american idolatry,1299452954
3182,81562,127 Hours (2010),Adventure|Drama|Thriller,424,stranded,1457901404
3183,81591,Black Swan (2010),Drama|Thriller,424,alter ego,1457845684
3184,81591,Black Swan (2010),Drama|Thriller,424,atmospheric,1457845658
3185,81591,Black Swan (2010),Drama|Thriller,424,creepy,1457845668
3186,81591,Black Swan (2010),Drama|Thriller,424,horror,1457845670
3187,81591,Black Swan (2010),Drama|Thriller,424,obsession,1457845677
3188,81591,Black Swan (2010),Drama|Thriller,424,surreal,1457845661
3189,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,477,male nudity,1293690470
3190,82459,True Grit (2010),Western,318,atmospheric,1300485463
3191,82459,True Grit (2010),Western,318,Coen Brothers,1300485477
3192,82459,True Grit (2010),Western,318,Jeff Bridges,1300485479
3193,82459,True Grit (2010),Western,318,Matt Damon,1300485480
3194,82459,True Grit (2010),Western,318,predictable,1300485405
3195,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,477,action choreography,1296891206
3196,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,477,Horrid characterisation,1296891200
3197,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,477,Poor plot development,1296891195
3198,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,477,sequel,1296891202
3199,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,477,soundtrack,1296891203
3200,83134,Tucker & Dale vs Evil (2010),Comedy|Horror,305,black comedy,1518811477
3201,85565,Chalet Girl (2011),Comedy|Romance,543,Comedy,1377022063
3202,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,audience intelligence underestimated,1525555172
3203,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,CGI,1525555168
3204,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,cheesy,1525555170
3205,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,comic book,1525555164
3206,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,DC,1525555176
3207,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,DC Comics,1525555184
3208,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,Ryan Reynolds,1525555162
3209,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,space,1525555182
3210,87430,Green Lantern (2011),Action|Adventure|Sci-Fi,62,superhero,1525555181
3211,88094,Upside Down: The Creation Records Story (2010),Documentary,18,britpop,1457444500
3212,88094,Upside Down: The Creation Records Story (2010),Documentary,18,indie record label,1457444592
3213,88094,Upside Down: The Creation Records Story (2010),Documentary,18,music,1457444609
3214,88405,Friends with Benefits (2011),Comedy|Romance,62,comedy,1525554879
3215,88405,Friends with Benefits (2011),Comedy|Romance,62,funny,1525554868
3216,88405,Friends with Benefits (2011),Comedy|Romance,62,happy ending,1525554872
3217,88405,Friends with Benefits (2011),Comedy|Romance,62,HOT actress,1525554880
3218,88405,Friends with Benefits (2011),Comedy|Romance,62,Justin Timberlake,1525554873
3219,88405,Friends with Benefits (2011),Comedy|Romance,62,Mila Kunis,1525554861
3220,88405,Friends with Benefits (2011),Comedy|Romance,62,New York City,1525554866
3221,88405,Friends with Benefits (2011),Comedy|Romance,62,romance,1525554883
3222,88405,Friends with Benefits (2011),Comedy|Romance,62,sex,1525554864
3223,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,537,Captain America,1424140576
3224,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,537,silly,1424140613
3225,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,537,superhero,1424140571
3226,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,537,superhero team,1424140598
3227,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,567,fun,1525285537
3228,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,567,great humor,1525285534
3229,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,567,visually appealing,1525285532
3230,89774,Warrior (2011),Drama,2,Boxing story,1445715207
3231,89774,Warrior (2011),Drama,2,MMA,1445715200
3232,89774,Warrior (2011),Drama,2,Tom Hardy,1445715205
3233,90439,Margin Call (2011),Drama|Thriller,537,bank,1424141059
3234,90439,Margin Call (2011),Drama|Thriller,537,big corporations,1424138651
3235,90439,Margin Call (2011),Drama|Thriller,537,business,1424138635
3236,90439,Margin Call (2011),Drama|Thriller,537,corruption,1424138654
3237,90439,Margin Call (2011),Drama|Thriller,537,financial crisis,1424138667
3238,90439,Margin Call (2011),Drama|Thriller,537,Kevin Spacey,1424138645
3239,90439,Margin Call (2011),Drama|Thriller,537,realistic,1424138641
3240,90439,Margin Call (2011),Drama|Thriller,537,suspense,1424141005
3241,90439,Margin Call (2011),Drama|Thriller,537,Wall Street,1424141052
3242,90769,Starsuckers (2009),Documentary,318,celebrity fetishism,1422524320
3243,90769,Starsuckers (2009),Documentary,318,mediacentralism,1422524320
3244,90769,Starsuckers (2009),Documentary,318,system holism,1422524320
3245,91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,357,ending,1348626941
3246,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,357,Anne Hathaway,1348626758
3247,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,357,Christian Bale,1348626755
3248,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,357,Christopher Nolan,1348626760
3249,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,357,comic book,1348626775
3250,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,357,great ending,1348626779
