userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
414,36.04,"[1, 1025, 157699, 3, 115713, 115210, 81932, 3087, 97304, 3098, 2078, 158238, 2080, 2081, 4641, 4643, 1059, 551, 122926, 1589, 2115, 2116, 594, 596, 3671, 5219, 5225, 179817, 63082, 2683, 166528, 140928, 6787, 1673, 63113, 89745, 147, 150, 6807, 44191, 3745, 6306, 4771, 44195, 3751, 4776, 166568, 1196, 36527, 67255, 1208, 2745, 1210, 58559, 1732, 1222, 1223, 1224, 8914, 33493, 1242, 1246, 3296, 8937, 1262, 1263, 260, 48394, 5902, 5391, 4372, 6934, 1302, 5400, 1304, 109848, 79132, 3360, 3361, 3362, 7980, 319, 852, 5463, 2401, 1377, 1378, 357, 4965, 2918, 4967, 5989, 5993, 69481, 3952, 3441, 66934, 2425, 33660, 1917, 1921, 53123, 48516, 4488, 104841, 33672, 908, 909, 50068, 5013, 5015, 5016, 95135, 4007, 4008, 2985, 140715, 8622, 431, 109487, 1967, 59315, 81845, 8636, 5072, 5073, 3543, 3034, 27611, 3552, 2019, 7143, 30707]","[1024, 54272, 39427, 3081, 11, 41997, 97306, 82459, 30749, 543, 105504, 6689, 4642, 72226, 1060, 553, 5673, 6188, 5679, 1073, 6195, 1587, 96821, 5685, 1594, 62, 2114, 3142, 4167, 72, 4168, 6216, 3145, 3147, 1101, 3654, 4175, 26704, 593, 1103, 1104, 3675, 94, 2143, 2144, 2145, 48738, 5222, 3181, 2671, 115828, 3189, 7285, 1656, 69757, 2686, 3198, 1663, 46723, 127108, 173197, 111759, 173205, 67734, 151, 4248, 127130, 7323, 49822, 671, 6816, 1188, 36517, 4262, 1193, 2730, 5292, 5293, 86190, 2736, 6322, 4275, 7346, 1207, 5303, 1719, 36535, 6331, 700, 1721, 50872, 708, 53447, 3783, 3275, 7884, 89804, 4816, 209, 2261, 215, 8919, 1243, 2268, 222, 4322, 2275, 3298, 4327, 79592, 4329, 6377, 6378, 166635, 25834, 78574, 94959, 6385, 1265, 171765, 154358, 5881, 1276, 1277, 1278, 27904, 46850, 2819, 5380, 261, 262, 59141, 5896, 1805, 2318, 106766, 2321, 6932, 2325, 2836, 4886, 4888, 4889, 4378, 1303, 4380, 1812, 6942, 799, 2858, 3882, 1836, 308, 7482, 318, 69951, 5445, 72011, 848, 5460, 40278, 2396, 3421, 2398, 3424, 86882, 2915, 2916, 5991, 1387, 364, 4973, 367, 95088, 3951, 85881, 2427, 39292, 4478, 3967, 1923, 2443, 178061, 910, 140174, 4499, 89492, 2968, 72605, 1442, 4002, 933, 62374, 2987, 428, 3499, 1965, 1966, 3504, 3505, 5553, 951, 441, 953, 4029, 8638, 5568, 4033, 4034, 1476, 2501, 2502, 5577, 1484, 5071, 177615, 3536, 6620, 3037, 3039, 3861, 2020, 2021, 55269, 3862, 491, 6636, 493, 494, 2542, 7147, 7151, 46578, 55276, 55290, 1023]"
415,71.43,"[928, 7361, 480, 1221, 2571, 32587, 47, 111, 3730, 50, 1203, 3507, 2329, 922, 1213]","[44195, 356, 2539, 3468, 909, 588]"
416,66.67,"[46976, 296, 2997, 247, 26810, 7323]","[4848, 3677, 327]"
417,72.22,"[5952, 4995, 1221, 296, 106920, 1258, 47, 2959, 1625, 3578, 68157, 106782, 58559]","[288, 6016, 112552, 2858, 55247]"
418,80.0,"[5952, 156387, 102903, 102407, 296, 1704, 1370, 140174, 111, 1136, 50, 1206, 104374, 5816, 74458, 79132]","[1207, 1682, 80463, 6711]"
419,46.67,"[69860, 1221, 8361, 3147, 86668, 41997, 4878, 2959, 8464, 493, 50, 2329, 1213, 4958]","[7458, 356, 2502, 64614, 104, 89580, 2542, 47, 34319, 4816, 3285, 1206, 37240, 377, 67997, 90943]"
420,59.26,"[5952, 1, 1281, 2819, 7361, 296, 2762, 1517, 43376, 4306, 56757, 6104, 1080, 56251, 924, 44191]","[1416, 73, 2858, 6539, 3917, 910, 56367, 33903, 8337, 3793, 7700]"
421,66.67,"[1193, 527, 1203, 2966, 318, 4223]","[73, 1201, 3949]"
422,60.0,"[4802, 1250, 4803, 260, 1252, 3468, 3671, 1213, 318]","[1, 4833, 2628, 2669, 2288, 3897]"
423,50.0,"[296, 2194, 1653]","[1304, 150, 110]"
424,65.0,"[8641, 4226, 1219, 1092, 1193, 47, 111, 66097, 50, 7347, 60756, 6870, 68157]","[115713, 3948, 2160, 2291, 136469, 3261, 2174]"
425,54.55,"[32, 6754, 4995, 293, 5254, 6, 296, 3176, 778, 3275, 6377, 47, 1625, 4148, 6934, 2329, 1246, 318]","[4033, 4034, 1249, 8970, 33162, 5418, 3147, 782, 2447, 1552, 1259, 1645, 1020, 30749, 2335]"
426,53.33,"[6593, 2, 6377, 588, 337, 3793, 595, 69844]","[5989, 3751, 56367, 3408, 597, 66934, 31]"
427,66.67,"[4226, 4963, 296, 5418, 16, 5364]","[3578, 5325, 110]"
428,78.57,"[6754, 1639, 4776, 4745, 6957, 180, 1748, 1527, 6874, 3996, 253]","[8917, 27846, 223]"
429,92.86,"[257, 195, 261, 266, 204, 207, 48, 339, 595, 22, 315, 60, 317]",[592]
430,50.0,"[3745, 2501, 5902, 6333, 2396, 6365]","[3751, 3534, 529, 2321, 858, 318]"
431,0.0,[],"[1233, 1234, 555]"
432,53.33,"[2, 91658, 527, 8981, 25, 79132, 44191, 78499, 1704, 58154, 47, 1200, 92348, 8644, 587, 3793, 4306, 2268, 92391, 7153, 7158, 7160, 3578, 5630]","[4865, 45447, 912, 2329, 66090, 1206, 2232, 1721, 57274, 58559, 5952, 45503, 64839, 8919, 3707, 480, 5989, 4720, 80880, 1653, 68347]"
433,83.33,"[296, 91529, 80463, 50, 318]",[6874]
434,57.5,"[1, 4226, 4995, 8961, 6, 48774, 48780, 68237, 2959, 5418, 8874, 1196, 47, 68157, 318, 2115, 74458, 480, 2916, 741, 1258, 750, 1274]","[4034, 48738, 356, 64839, 1193, 778, 2858, 4011, 1197, 33166, 6857, 5225, 2028, 2194, 1265, 6870, 6711]"
435,50.0,"[7361, 68358, 2023, 50, 74458, 2302]","[7438, 48, 2353, 6874, 68954, 158]"
436,66.67,"[1, 34, 551, 364, 531, 568]","[377, 2, 421]"
437,45.83,"[6, 590, 1230, 16, 17, 144, 1299, 371, 628, 246, 222]","[608, 1120, 1095, 1225, 1293, 110, 1234, 1171, 376, 1307, 125, 318, 223]"
438,60.61,"[1, 4226, 45186, 6, 10, 1036, 5267, 6548, 1302, 4886, 27801, 27808, 1954, 165, 1573, 170, 1580, 4270, 8368, 2355, 3897, 2879, 5055, 5952, 6595, 2762, 3275, 592, 2001, 594, 595, 3156, 7254, 34405, 4846, 26865, 4085, 377, 1275, 1918]","[46976, 1287, 6155, 6157, 8464, 150, 3865, 34338, 1061, 8622, 2353, 457, 2763, 1100, 3916, 4823, 6617, 5218, 7143, 7153, 34162, 3317, 46965, 1527, 380, 2302]"
439,83.33,"[5952, 4993, 527, 7153, 318]",[356]
440,57.14,"[541, 29, 2707, 60069]","[1960, 307, 3174]"
441,61.54,"[122886, 1517, 47, 208, 4306, 51255, 4571, 58559]","[10, 1198, 4402, 58998, 1241]"
443,55.56,"[4993, 260, 2858, 91500, 2959]","[1, 78574, 64957, 110]"
444,77.78,"[6, 296, 431, 16, 273, 21, 509]","[265, 527]"
445,53.33,"[32, 7361, 116897, 2762, 750, 47, 2959, 4878]","[112552, 745, 778, 8014, 110, 27773, 109374]"
446,66.67,"[32, 224, 288, 265, 589, 17]","[11, 590, 527]"
447,88.24,"[288, 353, 2, 519, 266, 427, 44, 434, 531, 595, 277, 597, 540, 350, 383]","[356, 31]"
448,54.35,"[1, 1028, 91653, 1030, 101895, 48262, 260, 10, 4734, 85774, 33166, 16, 919, 5785, 5915, 3868, 3869, 79132, 106782, 3618, 2723, 7076, 3494, 296, 152105, 2987, 1196, 2989, 3247, 3635, 2355, 135861, 7091, 67255, 1080, 3897, 5049, 8636, 6333, 2366, 4799, 1089, 48322, 1221, 5445, 1223, 1610, 2762, 1227, 1356, 1614, 106062, 84944, 1617, 2770, 596, 599, 5464, 474, 3034, 7132, 608, 4322, 1379, 2018, 2019, 3044, 4327, 2922, 102123, 492, 4339, 4085, 1270, 3198]","[54272, 5382, 2567, 1031, 91658, 155659, 3471, 912, 98961, 5010, 1171, 4121, 2587, 6427, 923, 115231, 2335, 3617, 5669, 1193, 2985, 3498, 300, 4022, 2105, 1083, 2110, 2111, 1856, 5060, 91077, 106438, 4681, 32587, 80463, 8528, 51540, 54997, 84696, 1755, 30812, 80219, 8542, 2013, 3039, 66785, 2915, 3301, 2918, 3175, 6375, 69481, 485, 1387, 114662, 2542, 1265, 1266, 46578, 3317, 114935, 1784, 3327]"
449,66.67,"[32, 50, 293, 2959]","[4011, 3950]"
450,46.67,"[3969, 3363, 260, 3977, 1259, 1387, 1206]","[3972, 3173, 3624, 3753, 2924, 110, 111, 3671]"
451,66.67,"[608, 1, 648, 6]","[593, 17]"
452,61.67,"[10, 3082, 1676, 4369, 1687, 2840, 2167, 552, 44, 2989, 47, 1200, 1968, 4015, 1717, 5049, 2490, 1210, 316, 1092, 1097, 1610, 3273, 589, 1614, 2126, 592, 2640, 4446, 1376, 2406, 2791, 3438, 1391, 3702, 3703, 1917]","[3081, 1954, 5292, 4014, 1206, 4025, 1089, 2502, 1608, 2763, 337, 2648, 4571, 353, 2657, 4963, 3301, 1259, 1387, 2160, 1265, 1270, 3704]"
453,50.72,"[1, 1921, 5378, 3972, 4235, 4238, 2321, 3986, 2324, 2325, 32, 3617, 165, 3114, 3006, 4034, 1614, 3790, 2000, 1617, 1747, 1370, 1627, 4701, 224, 480, 357, 231, 364, 3821, 2542, 1391, 2671, 2805, 2558]","[3968, 5377, 1923, 520, 778, 785, 4246, 2839, 543, 1183, 34, 2858, 3243, 5418, 3247, 3248, 4027, 4029, 3146, 1357, 3538, 3798, 1753, 733, 4447, 1120, 2539, 367, 1136, 1784, 3578, 2683, 4605, 2686]"
454,37.5,"[296, 904, 735]","[48774, 2858, 68237, 2867, 2908]"
455,55.56,"[356, 11, 597, 349, 350]","[62, 593, 34, 590]"
456,66.67,"[832, 1060, 74, 653, 662, 694]","[1, 9, 1167]"
457,66.67,"[1376, 260, 2094, 2959, 3578, 1375]","[3072, 110, 223]"
458,66.67,"[280, 2, 292, 165, 454, 10, 595, 597, 440, 377]","[736, 161, 296, 21, 185]"
459,75.0,"[8961, 260, 122922, 2571, 48780, 50872]","[3996, 177765]"
460,47.62,"[1, 4963, 80489, 2571, 48780, 2959, 4886, 51255, 79132, 76093]","[34405, 6502, 8970, 6539, 2762, 4878, 6385, 150, 49272, 30749, 318]"
461,50.0,"[1784, 2762, 356]","[186, 3147, 318]"
462,43.94,"[73344, 1283, 160644, 6787, 27912, 3089, 89759, 88744, 60333, 47, 2736, 5952, 1090, 2243, 7620, 27846, 58191, 3793, 1240, 858, 1245, 5986, 3683, 8042, 750, 1648, 6775, 1276, 4863]","[89090, 4741, 46855, 44555, 1676, 2318, 184721, 1682, 21, 183317, 105504, 27563, 76077, 6064, 74545, 562, 1080, 187717, 45382, 6869, 7767, 1241, 60766, 3168, 2788, 2791, 4967, 109161, 105835, 3182, 111, 1136, 2289, 3698, 162414, 158966, 1278]"
463,66.67,"[296, 356, 2028, 4223]","[3753, 110]"
464,76.92,"[48516, 44555, 16, 20, 25, 3994, 79132, 293, 296, 318, 5952, 593, 33493, 1240, 858, 2021, 5989, 5995, 2028, 3578]","[1222, 74727, 1835, 4011, 1393, 597]"
465,80.0,"[2944, 904, 1783, 164, 1834, 2353, 1090, 1219, 1092, 1608, 1240, 1370, 349, 3551, 608, 1252, 2916, 2278, 1769, 750, 1518, 3703, 3706, 2427]","[3649, 1089, 3654, 3723, 111, 2941]"
466,75.0,"[4896, 4963, 60069, 59784, 2571, 6539, 98809, 111759, 2959, 109487, 59315, 77561, 6934, 50872, 8665, 74458, 47099, 76093]","[356, 6373, 4718, 33679, 49530, 8957]"
467,83.33,"[389, 41, 2324, 58, 2493]",[2390]
468,83.33,"[32, 1, 300, 590, 380]",[39]
469,53.09,"[3200, 2947, 903, 904, 1299, 1945, 32, 293, 933, 551, 296, 1196, 3633, 1208, 1212, 1213, 318, 1089, 1090, 2243, 2762, 1228, 1230, 1231, 3022, 2000, 3801, 1244, 2524, 2143, 1248, 2529, 1250, 2788, 2021, 2918, 2028, 1263, 1394, 1267, 1653, 2550, 3068]","[1, 3201, 898, 3462, 1674, 1292, 1934, 1303, 29, 1950, 543, 930, 1193, 2346, 555, 1197, 944, 2353, 3508, 1719, 1086, 2253, 2132, 2391, 3160, 3418, 2779, 3037, 2144, 2273, 3809, 1377, 3552, 3813, 2921, 1387, 1265, 3445]"
470,66.67,"[34, 329, 457, 14, 1073, 339, 597, 349]","[480, 1, 736, 494]"
471,100.0,"[1, 78499, 60069, 296, 527, 68157]",[]
472,22.22,"[50, 318]","[91529, 3178, 95510, 2840, 3100, 765, 58559]"
473,83.33,"[7361, 293, 7147, 2329, 8957]",[318]
474,43.04,"[5632, 1, 47629, 41997, 527, 16, 2080, 6178, 7714, 2085, 6181, 7728, 50740, 41527, 34359, 589, 1104, 1617, 2640, 7766, 1625, 41566, 1635, 5747, 6269, 4226, 2182, 25750, 38038, 45210, 8360, 5291, 1196, 8366, 8368, 3260, 1217, 7361, 1219, 1221, 6856, 3793, 8914, 33493, 1240, 3801, 1242, 6874, 745, 8938, 1260, 750, 249, 260, 1285, 1288, 25865, 1291, 4878, 4881, 3350, 8983, 25886, 6963, 2872, 3384, 1344, 6981, 8019, 5971, 2918, 5483, 364, 377, 33660, 4993, 48516, 906, 1931, 7566, 5008, 3475, 7064, 923, 924, 926, 3489, 1954, 1449, 8622, 950, 951, 1466, 8636, 8125, 4571, 3549, 2019, 8167, 497, 5618, 7156]","[515, 2565, 1033, 1035, 17, 1041, 6163, 4641, 50, 52, 2100, 3125, 3135, 3147, 1103, 592, 593, 2641, 54881, 1124, 30822, 2664, 111, 4211, 4217, 30850, 2185, 2186, 3211, 6286, 5266, 6291, 7318, 3735, 7323, 5791, 1189, 2728, 5802, 27820, 1197, 3246, 5294, 8880, 1719, 1721, 2745, 27834, 27838, 2761, 1235, 1748, 6867, 2268, 6377, 1258, 1259, 6380, 6385, 2291, 2295, 4857, 4347, 261, 4359, 4361, 778, 55071, 49961, 25898, 2355, 2357, 31030, 3386, 9018, 44864, 6979, 1350, 1353, 5450, 55118, 337, 2391, 3932, 5470, 1380, 5989, 2919, 5991, 1387, 3949, 37741, 1393, 4980, 1913, 3967, 1921, 7560, 909, 910, 7572, 7061, 2966, 2967, 2968, 3481, 7062, 1955, 1957, 954, 8638, 6592, 4034, 4546, 4046, 48598, 1496, 3548, 6620, 3039, 2529, 2020, 3044, 2022, 3556, 38886, 45028, 3052, 4077, 5619, 2550, 7158, 7160, 6650, 50685]"
475,85.71,"[4993, 2, 111362, 6534, 68358, 2571, 6539, 122892, 4366, 54286, 111759, 89745, 788, 69526, 122904, 2716, 122922, 1580, 109487, 2617, 8636, 88125, 8644, 88140, 592, 4306, 69844, 8665, 6365, 1374, 5218, 5349, 34150, 56174, 40815, 1527]","[165, 56171, 784, 19, 40629, 4343]"
476,66.67,"[32, 1, 2, 261, 362, 364, 588, 252]","[376, 587, 300, 589]"
477,49.57,"[1792, 1, 33794, 5378, 2054, 48774, 68358, 4489, 4874, 1291, 27660, 5388, 4878, 34319, 2064, 5903, 6807, 3868, 44191, 27808, 2297, 72998, 1831, 4519, 1833, 2987, 60979, 6323, 3254, 68791, 1208, 8636, 6333, 58559, 1089, 82242, 3527, 1097, 6857, 3275, 6350, 8783, 33493, 1240, 74458, 27611, 3809, 356, 5349, 2918, 750, 56174, 2288, 72308, 5881, 1276, 1278]","[2, 69122, 2692, 59141, 2694, 4873, 905, 61323, 48780, 780, 5902, 51086, 3471, 2065, 55442, 4499, 3476, 24, 2716, 59037, 7454, 1952, 1953, 1449, 1968, 1204, 2997, 42422, 6711, 1207, 53953, 53574, 61132, 8784, 593, 208, 56145, 216, 8157, 1246, 223, 608, 41569, 3811, 1124, 1252, 3300, 53996, 364, 2413, 368, 1392, 1394, 2420, 2294, 2424, 637, 7934]"
478,33.33,[33493],"[1073, 350]"
479,44.44,"[1088, 1921, 3361, 260, 1029, 1958, 838, 616, 2384, 3098, 2908, 3070]","[3360, 3363, 2374, 1198, 5135, 1936, 818, 82, 4308, 3893, 4246, 242, 5365, 2362, 5404]"
480,51.61,"[46976, 4995, 260, 261, 6, 1291, 48780, 2959, 16, 39444, 6807, 2329, 3481, 2716, 2973, 44191, 36527, 8368, 1208, 8376, 3897, 953, 1213, 47423, 5952, 5956, 589, 590, 33493, 26965, 4571, 1247, 356, 5349, 5989, 27879, 2918, 3943, 4975, 1136, 40815, 7153, 1653, 3448, 249, 7162, 2683, 35836]","[5377, 6787, 2692, 5379, 1673, 10, 8970, 6796, 33421, 43914, 48783, 33166, 2321, 1682, 3858, 1302, 4247, 1304, 923, 44195, 1957, 1961, 1962, 8622, 3252, 3253, 1207, 441, 954, 47044, 588, 1101, 1103, 4308, 39381, 3160, 1246, 3552, 7265, 1256, 367, 2291, 4979, 49272, 36477]"
481,100.0,"[1608, 1465, 1183]",[]
482,57.14,"[8961, 648, 8360, 780, 8972, 3948, 1517, 8981, 6934, 2393, 1307, 1374]","[2, 8268, 653, 4270, 4367, 2353, 50, 2174, 62]"
483,51.75,"[6016, 1, 2, 4226, 108932, 1032, 2571, 6283, 527, 89745, 4886, 6807, 26776, 3996, 4896, 1059, 551, 170, 8874, 32554, 38061, 76077, 31658, 1200, 1201, 8368, 89904, 1588, 51255, 1080, 2490, 68157, 58559, 5445, 198, 57669, 106696, 6863, 81834, 4306, 1625, 858, 3033, 2012, 4963, 3301, 5477, 54503, 5989, 63082, 7147, 62956, 102125, 7153, 2291, 1653, 58998, 1270, 7164]","[54272, 88448, 69122, 899, 3076, 31364, 520, 48780, 16, 4246, 26903, 3994, 2843, 44191, 799, 96417, 106918, 5418, 74545, 1203, 180, 81845, 2231, 50872, 2232, 73017, 95167, 95939, 6857, 80463, 102481, 8529, 8917, 8533, 2005, 68954, 2011, 356, 55269, 64614, 27370, 101612, 2797, 3310, 42734, 364, 1265, 1266, 368, 3052, 3317, 8949, 2542, 2810, 3967]"
484,59.65,"[1025, 1029, 1032, 3988, 1431, 2078, 3489, 3617, 74789, 551, 6188, 47, 1968, 4015, 180, 4034, 2762, 203, 4816, 5970, 88405, 216, 480, 2018, 88163, 1380, 42725, 71268, 616, 1513, 30825, 52973, 2291, 35836]","[1, 7173, 37384, 93320, 2707, 52245, 2718, 673, 39, 70183, 5954, 455, 8917, 4823, 733, 7147, 53996, 3438, 4975, 2289, 7285, 8957, 2174]"
485,50.0,"[161, 10, 380]","[457, 434, 150]"
486,91.67,"[353, 163, 6, 648, 329, 10, 173, 589, 592, 21, 349]",[161]
487,83.33,"[8961, 260, 904, 1197, 7438]",[8874]
488,47.62,"[1, 36, 3396, 6539, 720, 17, 4886, 6807, 953, 2109]","[608, 1797, 678, 1704, 4973, 6385, 914, 3451, 3671, 4857, 955]"
489,46.67,"[7, 89745, 1172, 44694, 924, 6942, 44191, 551, 938, 8874, 66097, 307, 87232, 2115, 5445, 1097, 590, 1617, 342, 6874, 68954, 1249, 2021, 1263, 5618, 4474, 3067, 2174]","[3969, 899, 2692, 4356, 902, 904, 17, 4508, 2716, 89118, 3742, 3105, 1186, 5669, 57640, 48, 1587, 949, 3897, 45501, 8641, 8645, 587, 51662, 337, 51540, 2657, 1641, 1258, 6377, 3052, 69757]"
490,75.0,"[58559, 296, 86347, 4144, 306, 89492, 215, 3481, 89759]","[44555, 2692, 64839]"
491,72.22,"[356, 6373, 106918, 49286, 2953, 81834, 129354, 2671, 69844, 45720, 317, 7293, 6942]","[140110, 367, 81845, 50872, 2716]"
492,83.33,"[3, 9, 653, 656, 662, 802, 805, 809, 1210, 1474, 1356, 1105, 88, 748, 879, 112, 880, 886, 761, 762]","[104, 1, 1476, 1485]"
493,83.33,"[163, 1573, 6, 3527, 2985, 876, 1196, 110, 1197, 1918]","[1954, 3267]"
494,83.33,"[260, 1221, 1291, 589, 1214]",[110]
495,57.63,"[78209, 87306, 2959, 527, 4369, 1682, 104211, 148626, 97304, 45728, 4643, 112556, 6957, 50, 5810, 67255, 1208, 8641, 5956, 53322, 73290, 8783, 112852, 8917, 7254, 344, 74458, 1246, 134368, 356, 54503, 2409, 134130, 3578]","[19, 45720, 100383, 88125, 87869, 4545, 5449, 115149, 3535, 1617, 127198, 1247, 146656, 96610, 64614, 104, 45672, 2410, 2411, 1645, 52973, 94959, 106100, 63992, 7163]"
496,33.33,"[858, 99149]","[904, 109374, 912, 106920]"
497,33.33,"[1258, 1916, 68954]","[96829, 551, 111, 19, 86781, 1247]"
498,100.0,"[318, 7, 104, 648, 588, 333, 339, 62]",[]
499,33.33,"[1201, 4327]","[4128, 1202, 1220, 3727]"
500,60.0,"[1, 1476, 2599, 1641, 588, 2700, 176, 595, 543]","[104, 1580, 3566, 2542, 3536, 3355]"
501,83.33,"[3, 805, 7, 780, 762]",[10]
502,33.33,"[520, 318]","[2640, 2746, 3052, 596]"
503,64.29,"[1089, 4226, 296, 2025, 1611, 1997, 147, 924, 68157]","[3461, 1036, 175, 93840, 4537]"
504,55.56,"[4993, 5955, 5989, 6950, 3783, 296, 2321, 6932, 3897, 6942]","[1, 3556, 6377, 4361, 1968, 2289, 4979, 345]"
505,87.5,"[2087, 968, 8874, 2959, 47, 593, 71535]",[3461]
506,66.67,"[61240, 62293, 68269, 39]","[2541, 37741]"
507,66.67,"[339, 356]",[34]
508,66.67,"[2011, 1270]",[1222]
509,66.67,"[32, 1, 115617, 5952, 2761, 31658, 122892, 1196, 1197, 96588, 33004, 84847, 1136, 19, 5618, 66934, 81847, 70521]","[88163, 99114, 2762, 2683, 71057, 5971, 33779, 117176, 98491]"
510,44.44,"[457, 50, 6787, 3198]","[1248, 101, 1258, 3608, 1247]"
511,66.67,"[4993, 115713, 356, 91529, 119145, 527, 7153, 89745]","[115149, 90866, 4973, 318]"
512,66.67,"[32, 288, 296, 47, 474, 253]","[480, 527, 39]"
513,28.57,"[1210, 150]","[32, 6787, 110, 920, 923]"
514,56.14,"[4995, 1288, 11, 1291, 148626, 26133, 2455, 79132, 3360, 2081, 1954, 3361, 2087, 1449, 1584, 2096, 8368, 2867, 440, 1210, 1213, 1214, 68157, 60487, 596, 2398, 4855, 364, 134130, 2804, 102903, 1278]","[1, 26375, 648, 4361, 104211, 142488, 3740, 34, 1961, 1962, 2858, 3253, 76093, 1610, 96588, 80463, 3671, 608, 356, 1124, 1128, 59369, 1136, 2420, 3703]"
515,100.0,"[260, 174055, 48780, 50, 59315, 168250, 168252, 318, 58559]",[]
516,33.33,"[480, 260]","[457, 4322, 4349, 4333]"
517,75.0,"[1, 899, 1028, 8965, 1029, 2087, 70599, 616, 82169, 47629, 2096, 2384, 4306, 595, 277, 1367, 953, 41566]","[34, 80969, 1641, 1293, 4022, 3967]"
518,0.0,[],"[6323, 6365, 1275, 1276, 6333, 1215]"
519,57.14,"[356, 7445, 318, 51935]","[1704, 34162, 140110]"
520,56.76,"[34048, 4993, 3462, 5008, 2723, 59315, 81845, 316, 586, 1356, 589, 4306, 1240, 2011, 7266, 2916, 34405, 2406, 7153, 4085, 2423]","[4995, 2470, 2791, 1801, 10, 7147, 3469, 1358, 1485, 3408, 750, 1234, 2010, 4027, 253, 1215]"
521,100.0,"[608, 837, 6, 648, 14, 1073, 18, 628]",[]
522,68.29,"[33794, 48516, 63113, 91658, 91529, 2959, 1784, 89745, 82459, 50, 51255, 5944, 2105, 1210, 1214, 112852, 858, 27611, 1372, 2908, 1374, 1373, 4963, 2028, 66544, 49272, 77561, 127098]","[1220, 2918, 27369, 10, 778, 81932, 588, 66665, 77455, 110, 5464, 76060, 82461]"
523,65.22,"[62336, 4993, 7361, 4995, 5444, 293, 37729, 1704, 65261, 33615, 152081, 7153, 45722, 103772, 58559]","[2, 103141, 102407, 7147, 1485, 1721, 168252, 317]"
524,66.67,"[6, 552, 1291, 1231, 367, 1233, 1047, 377, 1275, 924, 349, 1049]","[1, 1225, 10, 587, 553, 1278]"
525,46.88,"[122882, 1028, 520, 68237, 4878, 5903, 106642, 2324, 6807, 3481, 3996, 80549, 31658, 8366, 50, 8370, 1210, 103228, 159817, 96079, 4816, 104272, 5971, 6874, 2788, 2918, 5991, 33004, 6773, 4734]","[1, 53123, 44555, 914, 916, 1569, 44195, 39, 44199, 2858, 3114, 81834, 1197, 1198, 4014, 4016, 8368, 81591, 95167, 96588, 69844, 2396, 3421, 480, 27878, 120807, 119145, 52975, 54001, 1394, 2291, 1527, 380, 69757]"
526,46.67,"[106916, 1732, 296, 106920, 2324, 51255, 215]","[318, 55814, 1961, 4973, 4014, 55247, 4027, 109374]"
527,64.29,"[2, 260, 2950, 2822, 1031, 2057, 2193, 2455, 2968, 2716, 3359, 4896, 34, 2470, 2471, 4016, 1587, 1214, 3016, 3401, 4936, 1356, 595, 1371, 1246, 609, 1254]","[3396, 1350, 3751, 4232, 1035, 1997, 2797, 4912, 2000, 1810, 593, 2160, 2161, 1017, 1663]"
528,58.33,"[1222, 296, 91529, 89492, 150, 1240, 85342]","[4995, 5254, 1704, 5418, 110]"
529,66.67,"[32, 95]",[135]
530,83.33,"[480, 292, 587, 11, 539]",[150]
531,20.0,[4993],"[480, 10, 260, 5349]"
532,78.57,"[608, 707, 4262, 6, 1291, 2288, 4210, 2329, 858, 1245, 2366]","[1343, 110, 111]"
533,88.89,"[1, 356, 2571, 2959, 1200, 68954, 79132, 80831]",[3727]
534,65.66,"[1, 2, 69122, 45186, 8961, 68358, 4993, 2948, 2949, 10, 2571, 393, 653, 7438, 76175, 7569, 4370, 91542, 122904, 44191, 4896, 165, 80549, 111781, 3624, 57640, 103335, 2985, 173, 99117, 73268, 180, 4533, 51255, 5816, 2617, 1210, 85179, 1215, 2115, 100163, 130634, 73804, 79695, 51024, 3793, 596, 33493, 2005, 130520, 56921, 91353, 27611, 103772, 91485, 4446, 480, 6754, 4963, 61160, 65514, 27251, 1270, 85367, 5882]","[95875, 6659, 33669, 1676, 780, 111759, 1682, 65685, 69275, 57504, 85414, 3751, 99112, 2089, 1580, 7991, 50872, 442, 104129, 112580, 5574, 64969, 61132, 96588, 6863, 2003, 2004, 79702, 2394, 60126, 42718, 95720, 2161, 34162]"
535,66.67,"[2571, 2599]",[2692]
536,66.67,"[368, 434, 371, 110]","[45, 150]"
537,83.33,"[105504, 69122, 99114, 6539, 7153, 98961, 69844, 58295, 2329, 318]","[6888, 367]"
538,75.0,"[3396, 80549, 2918, 520, 364, 5618, 1907, 69844, 7386]","[69757, 158, 5047]"
539,66.67,"[6753, 6539, 1197, 8961]","[65, 318]"
540,66.67,"[260, 2628, 296, 32587, 6539, 47]","[8874, 2747, 2772]"
541,50.0,"[454, 457, 11, 474, 316, 253]","[7, 10, 590, 593, 594, 318]"
542,47.62,"[8644, 8360, 1097, 2571, 3948, 47, 1200, 5299, 1206, 2329]","[46976, 5418, 141, 45517, 5679, 3949, 8529, 3863, 2302, 318, 44191]"
543,38.1,"[4545, 86882, 1253, 231, 2378, 2379, 1036, 4526]","[48385, 33794, 88163, 165, 135, 2791, 2792, 2858, 1917, 4886, 50872, 637, 83134]"
544,83.33,"[736, 68, 40, 780, 1042]",[62]
545,66.67,"[1267, 1876]",[1438]
546,83.33,"[3941, 3942, 70, 3409, 370, 1971, 1972, 3959, 1976, 3354]","[104, 3408]"
547,66.67,"[2076, 1131, 2917, 1189]","[2858, 541]"
548,16.67,[69],"[5955, 4899, 356, 4776, 733]"
