userId,porcentagem_coberta,filmes_apareceram,filmes_nao_apareceram
414,18.97,"[166528, 1, 1025, 3, 260, 48516, 1921, 33672, 104841, 63113, 908, 5902, 3087, 89745, 50068, 150, 6807, 6934, 5016, 79132, 158238, 2078, 2080, 2081, 3360, 4643, 1059, 44195, 551, 3751, 4007, 1196, 7980, 122926, 109487, 59315, 81845, 67255, 2745, 1210, 8636, 58559, 2115, 2116, 1732, 1222, 1223, 5072, 596, 33493, 852, 3034, 27611, 3552, 1377, 5219, 2019, 357, 4965, 2918, 4967, 8937, 179817, 63082, 1263, 3952, 30707, 66934, 2683, 33660]","[1024, 54272, 115713, 157699, 39427, 3081, 115210, 11, 81932, 41997, 97304, 3098, 82459, 97306, 30749, 543, 105504, 4641, 4642, 6689, 72226, 1060, 553, 5673, 6188, 5679, 1073, 6195, 1587, 96821, 1589, 5685, 1594, 62, 2114, 3142, 4167, 72, 4168, 6216, 3145, 3147, 1101, 3654, 4175, 26704, 593, 594, 1103, 1104, 3671, 3675, 94, 2143, 2144, 2145, 48738, 5222, 5225, 3181, 2671, 115828, 3189, 7285, 1656, 69757, 2686, 3198, 1663, 140928, 6787, 127108, 46723, 1673, 173197, 111759, 147, 173205, 67734, 151, 4248, 127130, 7323, 49822, 671, 6816, 44191, 6306, 4771, 1188, 3745, 4262, 36517, 4776, 166568, 2730, 1193, 5292, 5293, 86190, 36527, 2736, 6322, 4275, 7346, 1207, 1208, 5303, 1719, 6331, 700, 36535, 1721, 50872, 708, 53447, 1224, 3783, 3275, 7884, 89804, 4816, 209, 8914, 2261, 215, 8919, 1242, 1243, 2268, 222, 1246, 3296, 109848, 4322, 2275, 3298, 4327, 79592, 4329, 6377, 6378, 166635, 25834, 78574, 94959, 1262, 6385, 1265, 171765, 154358, 5881, 1276, 1277, 1278, 27904, 46850, 2819, 5380, 261, 262, 59141, 5896, 48394, 1805, 2318, 106766, 5391, 2321, 4372, 2325, 6932, 2836, 4886, 4888, 4378, 4889, 4380, 1302, 6942, 799, 1303, 5400, 3361, 3362, 2858, 3882, 1836, 308, 7482, 318, 319, 69951, 5445, 72011, 848, 5460, 40278, 5463, 2396, 3421, 2398, 3424, 2401, 86882, 2915, 2916, 1378, 5989, 5991, 5993, 69481, 1387, 364, 4973, 367, 95088, 3441, 3951, 2425, 85881, 2427, 39292, 1917, 4478, 3967, 1923, 53123, 4488, 2443, 909, 910, 140174, 178061, 4499, 89492, 5013, 5015, 2968, 72605, 1812, 95135, 1304, 1442, 4002, 933, 62374, 4008, 2985, 2987, 428, 3499, 8622, 431, 140715, 3504, 3505, 5553, 1965, 1966, 1967, 951, 441, 953, 4029, 8638, 5568, 4033, 4034, 1476, 2501, 2502, 5577, 1484, 5071, 177615, 5073, 3536, 3543, 6620, 3037, 3039, 3861, 2020, 2021, 55269, 7143, 3862, 491, 6636, 493, 494, 2542, 7147, 7151, 46578, 55276, 55290, 1023]"
415,52.38,"[7361, 1221, 2571, 32587, 47, 111, 3730, 50, 1203, 2329, 1213]","[928, 480, 44195, 356, 2539, 3468, 909, 588, 3507, 922]"
416,55.56,"[46976, 296, 2997, 247, 7323]","[4848, 26810, 3677, 327]"
417,50.0,"[5952, 4995, 1221, 296, 1258, 47, 2959, 1625, 106782]","[288, 6016, 112552, 106920, 2858, 55247, 3578, 68157, 58559]"
418,50.0,"[5952, 296, 1704, 1370, 1136, 50, 104374, 5816, 74458, 79132]","[156387, 102903, 102407, 140174, 80463, 111, 1682, 1206, 6711, 1207]"
419,30.0,"[1221, 86668, 41997, 2959, 8464, 50, 2329, 1213, 4958]","[4878, 34319, 67997, 7458, 8361, 47, 1206, 90943, 2502, 3147, 4816, 3285, 356, 69860, 64614, 104, 89580, 493, 2542, 37240, 377]"
420,44.44,"[5952, 1281, 7361, 2819, 296, 2762, 1517, 43376, 6104, 1080, 56251, 44191]","[1, 1416, 73, 2858, 6539, 3917, 910, 56367, 33903, 8337, 3793, 4306, 7700, 56757, 924]"
421,33.33,"[4223, 1203, 527]","[73, 1193, 3949, 1201, 2966, 318]"
422,53.33,"[4802, 1250, 4803, 1252, 3468, 3671, 1213, 318]","[1, 4833, 260, 2628, 2669, 2288, 3897]"
423,0.0,[],"[296, 110, 2194, 1653, 150, 1304]"
424,50.0,"[8641, 4226, 1219, 1092, 47, 111, 66097, 50, 60756, 68157]","[115713, 1193, 3948, 2160, 7347, 2291, 136469, 6870, 3261, 2174]"
425,33.33,"[32, 6754, 4995, 5254, 6, 296, 47, 1625, 4148, 2329, 1246]","[778, 8970, 33162, 782, 2447, 1552, 6934, 30749, 2335, 293, 5418, 318, 4033, 4034, 3147, 3275, 1249, 3176, 6377, 1259, 1645, 1020]"
426,40.0,"[2, 588, 3793, 337, 595, 69844]","[6593, 5989, 3751, 6377, 56367, 3408, 597, 66934, 31]"
427,55.56,"[4226, 4963, 296, 16, 5364]","[5418, 5325, 110, 3578]"
428,50.0,"[6754, 1639, 6957, 1748, 180, 6874, 3996]","[27846, 4776, 4745, 8917, 1527, 253, 223]"
429,78.57,"[195, 261, 266, 204, 207, 48, 339, 595, 315, 60, 317]","[592, 257, 22]"
430,41.67,"[3745, 5902, 6333, 2396, 6365]","[2501, 3751, 3534, 529, 2321, 858, 318]"
431,0.0,[],"[1233, 1234, 555]"
432,28.89,"[78499, 92391, 47, 1200, 3793, 4306, 7153, 7158, 7160, 25, 3578, 79132, 5630]","[4865, 2, 45447, 91658, 527, 912, 8981, 2329, 44191, 1704, 58154, 66090, 1206, 2232, 1721, 57274, 92348, 45503, 5952, 58559, 8644, 64839, 587, 8919, 3707, 2268, 480, 5989, 4720, 80880, 1653, 68347]"
433,66.67,"[296, 91529, 50, 318]","[6874, 80463]"
434,32.5,"[8961, 4226, 4995, 2115, 6, 48774, 5418, 8874, 1196, 68237, 2959, 74458, 68157]","[1, 778, 48780, 33166, 2194, 1193, 2858, 4011, 1197, 47, 6711, 318, 4034, 64839, 6857, 6870, 480, 48738, 356, 741, 2916, 5225, 1258, 2028, 750, 1265, 1274]"
435,41.67,"[7361, 68358, 2023, 50, 74458]","[7438, 48, 2353, 2302, 6874, 68954, 158]"
436,55.56,"[1, 551, 364, 531, 568]","[377, 2, 34, 421]"
437,29.17,"[6, 590, 16, 144, 1299, 371, 628]","[608, 1120, 1095, 1225, 1293, 1230, 110, 17, 1234, 1171, 125, 246, 376, 1307, 222, 318, 223]"
438,42.42,"[1, 45186, 6, 10, 1036, 5267, 6548, 1302, 1954, 165, 170, 4270, 8368, 2355, 3897, 2879, 2762, 3275, 592, 2001, 595, 3156, 34405, 4846, 26865, 4085, 377, 1918]","[46976, 4226, 1287, 6155, 6157, 8464, 150, 4886, 27801, 3865, 27808, 34338, 1061, 1573, 1580, 8622, 2353, 5055, 5952, 6595, 457, 2763, 1100, 3916, 594, 7254, 4823, 6617, 5218, 7143, 7153, 34162, 3317, 46965, 1527, 1275, 380, 2302]"
439,33.33,"[4993, 527]","[5952, 7153, 356, 318]"
440,28.57,"[541, 60069]","[3174, 1960, 307, 2707, 29]"
441,53.85,"[122886, 1517, 47, 4306, 51255, 4571, 58559]","[10, 1198, 208, 4402, 58998, 1241]"
443,44.44,"[91500, 4993, 260, 2959]","[1, 2858, 78574, 110, 64957]"
444,44.44,"[296, 16, 6, 431]","[265, 527, 273, 21, 509]"
445,53.33,"[32, 7361, 116897, 2762, 750, 47, 2959, 4878]","[112552, 745, 778, 8014, 110, 27773, 109374]"
446,33.33,"[32, 288, 589]","[224, 265, 11, 590, 527, 17]"
447,52.94,"[288, 353, 2, 266, 44, 434, 595, 350, 383]","[356, 519, 427, 531, 277, 597, 540, 31]"
448,31.88,"[1, 260, 91653, 48262, 10, 85774, 33166, 16, 5785, 5915, 79132, 3869, 106782, 3494, 296, 1196, 2989, 3635, 7091, 135861, 1080, 8636, 6333, 2366, 48322, 1221, 1223, 1610, 2762, 1356, 106062, 84944, 596, 599, 3198, 7132, 608, 2019, 102123, 492, 4339, 4085, 1270, 4734]","[54272, 1028, 1030, 2567, 1031, 101895, 91658, 155659, 4121, 2587, 115231, 3617, 3618, 5669, 152105, 2105, 1083, 2110, 2111, 1089, 4681, 1614, 80463, 1617, 30812, 3175, 98961, 1171, 2723, 1193, 3247, 67255, 4799, 1227, 2770, 54997, 84696, 1755, 66785, 4322, 3301, 4327, 6375, 1265, 1266, 3317, 114935, 1784, 3327, 5382, 6427, 3868, 2335, 300, 2355, 3897, 1856, 5445, 32587, 8528, 51540, 5464, 80219, 8542, 1379, 2915, 2918, 69481, 2922, 1387, 3471, 912, 5010, 919, 923, 7076, 2985, 3498, 2987, 4022, 5049, 5060, 91077, 106438, 474, 3034, 2013, 3039, 2018, 3044, 485, 114662, 2542, 46578]"
449,66.67,"[32, 50, 293, 2959]","[4011, 3950]"
450,13.33,"[3969, 260]","[3363, 3972, 3173, 3624, 3753, 3977, 1259, 1387, 2924, 110, 111, 1206, 3671]"
451,33.33,"[608, 648]","[593, 1, 6, 17]"
452,46.67,"[10, 3082, 1687, 2840, 552, 2989, 47, 1200, 1968, 4015, 1717, 5049, 1210, 316, 1092, 3273, 1610, 589, 1614, 2126, 592, 2640, 1376, 2406, 3438, 1391, 3703, 1917]","[3081, 1676, 4369, 1954, 44, 5292, 4014, 1206, 4025, 2490, 1089, 2502, 1608, 1097, 2763, 337, 2648, 4571, 4446, 353, 2657, 4963, 3301, 2791, 1259, 1387, 2160, 1265, 1270, 2167, 3704, 3702]"
453,21.74,"[32, 1, 1921, 5378, 165, 357, 3114, 3821, 2671, 2000, 1617, 3986, 1370, 1627, 3006]","[3968, 5377, 1923, 3972, 520, 778, 4235, 4238, 785, 2321, 2324, 2325, 4246, 2839, 543, 1183, 3617, 34, 2858, 3243, 5418, 3247, 3248, 4027, 4029, 4034, 2558, 3146, 1357, 1614, 3790, 3538, 1747, 3798, 1753, 733, 4701, 4447, 224, 480, 1120, 231, 2539, 364, 2542, 367, 1136, 1391, 2805, 1784, 3578, 2683, 4605, 2686]"
454,37.5,"[296, 904, 735]","[48774, 2858, 68237, 2867, 2908]"
455,33.33,"[356, 597, 350]","[34, 11, 590, 593, 349, 62]"
456,55.56,"[832, 74, 653, 694, 662]","[1, 1060, 9, 1167]"
457,55.56,"[1376, 260, 2959, 3578, 1375]","[3072, 2094, 110, 223]"
458,40.0,"[280, 454, 10, 595, 597, 440]","[736, 161, 2, 185, 292, 165, 296, 21, 377]"
459,75.0,"[8961, 260, 122922, 2571, 48780, 50872]","[3996, 177765]"
460,38.1,"[1, 80489, 2571, 48780, 4886, 51255, 79132, 76093]","[4963, 34405, 6502, 8970, 6539, 2762, 4878, 2959, 6385, 150, 49272, 30749, 318]"
461,16.67,[356],"[2762, 3147, 1784, 186, 318]"
462,30.3,"[160644, 27912, 89759, 88744, 60333, 47, 2736, 5952, 1090, 2243, 27846, 58191, 1240, 858, 1245, 5986, 750, 6775, 1276, 4863]","[73344, 89090, 1283, 6787, 4741, 46855, 44555, 1676, 2318, 3089, 1682, 184721, 21, 183317, 105504, 27563, 76077, 6064, 74545, 562, 1080, 7620, 187717, 45382, 3793, 6869, 7767, 1241, 60766, 3168, 3683, 2788, 2791, 4967, 109161, 8042, 105835, 3182, 111, 1136, 1648, 2289, 3698, 162414, 158966, 1278]"
463,50.0,"[296, 2028, 4223]","[3753, 356, 110]"
464,61.54,"[5952, 48516, 2021, 5989, 296, 44555, 5995, 16, 3578, 20, 33493, 1240, 25, 3994, 79132, 858]","[293, 1222, 74727, 4011, 1835, 2028, 593, 1393, 597, 318]"
465,53.33,"[2944, 1090, 1219, 164, 1092, 1252, 2916, 1608, 2278, 1834, 1769, 3703, 1240, 1370, 2427, 349]","[608, 1089, 3649, 3654, 904, 3723, 750, 111, 1518, 2353, 1783, 3706, 2941, 3551]"
466,62.5,"[4896, 4963, 60069, 59784, 2571, 6539, 98809, 2959, 109487, 59315, 77561, 6934, 8665, 74458, 76093]","[356, 6373, 4718, 111759, 33679, 50872, 49530, 47099, 8957]"
467,66.67,"[58, 2324, 389, 2493]","[41, 2390]"
468,66.67,"[32, 1, 300, 380]","[590, 39]"
469,44.44,"[2947, 903, 904, 32, 293, 933, 551, 296, 1196, 3633, 1208, 1212, 1213, 318, 1090, 2243, 2762, 1228, 1230, 1231, 3022, 2000, 1244, 2524, 1248, 2529, 1250, 2788, 2021, 2918, 1263, 1394, 1267, 1653, 2550, 3068]","[3200, 1, 3201, 898, 3462, 1674, 1292, 1934, 1299, 1303, 1945, 29, 1950, 543, 930, 1193, 2346, 555, 1197, 944, 2353, 3508, 1719, 1086, 1089, 2253, 2132, 2391, 3160, 3801, 3418, 2779, 3037, 2143, 2144, 2273, 3809, 1377, 3552, 3813, 2921, 1387, 2028, 1265, 3445]"
470,16.67,"[597, 14]","[480, 1, 34, 736, 329, 457, 494, 1073, 339, 349]"
471,83.33,"[1, 78499, 296, 527, 68157]",[60069]
472,11.11,[50],"[91529, 3178, 95510, 2840, 3100, 765, 318, 58559]"
473,83.33,"[7361, 293, 7147, 2329, 8957]",[318]
474,24.89,"[5632, 1, 4226, 4993, 260, 48516, 25865, 1291, 41997, 4878, 527, 16, 7566, 5008, 38038, 8983, 7064, 45210, 25886, 3489, 6178, 7714, 1954, 6181, 8360, 1449, 5291, 1196, 8622, 7728, 8368, 6963, 50740, 950, 41527, 2872, 951, 3260, 8636, 1344, 1219, 1221, 1104, 3793, 8914, 33493, 7766, 1240, 1625, 1242, 6874, 41566, 2019, 2918, 745, 750, 5618, 7156, 6269]","[515, 2565, 1033, 1035, 47629, 17, 1041, 6163, 2080, 4641, 2085, 50, 52, 2100, 3125, 34359, 3135, 3147, 589, 1103, 592, 593, 1617, 2640, 2641, 54881, 1635, 1124, 30822, 2664, 111, 4211, 5747, 4217, 30850, 2182, 2185, 2186, 3211, 6286, 5266, 6291, 7318, 3735, 25750, 7323, 5791, 1189, 2728, 5802, 27820, 1197, 3246, 5294, 8366, 8880, 1719, 1721, 2745, 27834, 27838, 1217, 7361, 6856, 2761, 1235, 1748, 6867, 3801, 2268, 6377, 1258, 1259, 1260, 6380, 8938, 6385, 2291, 2295, 249, 4857, 4347, 261, 1285, 4359, 1288, 4361, 778, 4881, 3350, 55071, 49961, 25898, 2355, 2357, 31030, 3384, 3386, 9018, 44864, 6979, 6981, 1350, 1353, 5450, 55118, 337, 5971, 8019, 2391, 3932, 5470, 1380, 5989, 2919, 5991, 1387, 364, 3949, 5483, 37741, 1393, 4980, 1913, 377, 33660, 3967, 1921, 7560, 906, 1931, 909, 910, 3475, 7572, 7061, 2966, 2967, 2968, 3481, 7062, 923, 924, 926, 1955, 1957, 954, 1466, 8125, 8638, 6592, 4034, 4546, 4046, 48598, 1496, 4571, 3548, 3549, 6620, 3039, 2529, 2020, 3044, 2022, 3556, 8167, 38886, 45028, 3052, 4077, 497, 5619, 2550, 7158, 7160, 6650, 50685]"
475,80.95,"[4993, 111362, 6534, 68358, 2571, 6539, 122892, 4366, 54286, 111759, 89745, 788, 69526, 122904, 2716, 122922, 1580, 109487, 2617, 8636, 88125, 8644, 88140, 592, 4306, 69844, 8665, 6365, 1374, 5218, 5349, 34150, 56174, 40815]","[2, 1527, 165, 56171, 784, 19, 40629, 4343]"
476,50.0,"[1, 261, 362, 364, 588, 252]","[32, 2, 587, 300, 589, 376]"
477,34.78,"[1792, 1, 33794, 5378, 68358, 4874, 1291, 27660, 5388, 4878, 2064, 6807, 1831, 4519, 1833, 60979, 6323, 3254, 68791, 1208, 8636, 6333, 58559, 1089, 82242, 3527, 1097, 3275, 6350, 33493, 1240, 74458, 27611, 5349, 2918, 56174, 72308, 2297, 1276, 1278]","[2, 69122, 2692, 59141, 2054, 2694, 48774, 4873, 905, 4489, 48780, 780, 5902, 34319, 5903, 2065, 55442, 61323, 51086, 3471, 4499, 3476, 24, 2716, 59037, 3868, 44191, 27808, 7454, 1952, 1953, 72998, 1449, 2987, 1968, 1204, 2997, 42422, 6711, 1207, 53953, 53574, 6857, 61132, 8783, 8784, 593, 208, 56145, 216, 8157, 1246, 223, 608, 41569, 3809, 3811, 1124, 1252, 3300, 356, 53996, 364, 750, 2413, 2288, 368, 1392, 1394, 2420, 2294, 2424, 5881, 637, 7934]"
478,33.33,[33493],"[1073, 350]"
479,25.93,"[1921, 3361, 260, 1029, 616, 3098, 2908]","[5135, 1936, 4246, 5404, 3360, 3363, 1958, 1198, 818, 3893, 2362, 1088, 838, 2374, 2384, 82, 4308, 242, 5365, 3070]"
480,32.26,"[4995, 260, 6, 1291, 2959, 16, 6807, 44191, 36527, 8368, 1208, 3897, 953, 1213, 47423, 589, 33493, 26965, 4571, 1247, 356, 5349, 4975, 1136, 40815, 1653, 3448, 249, 7162, 2683]","[46976, 5377, 6787, 2692, 5379, 261, 1673, 10, 8970, 6796, 33421, 48780, 48783, 43914, 2321, 1682, 3858, 39444, 33166, 1302, 4247, 1304, 2329, 3481, 923, 2716, 2973, 44195, 1957, 1961, 1962, 8622, 3252, 3253, 1207, 8376, 441, 954, 5952, 5956, 47044, 588, 1101, 590, 1103, 4308, 39381, 3160, 1246, 3552, 7265, 5989, 2918, 27879, 1256, 3943, 367, 7153, 2291, 4979, 49272, 35836, 36477]"
481,66.67,"[1608, 1465]",[1183]
482,47.62,"[8961, 8360, 780, 8972, 3948, 1517, 6934, 2393, 1307, 1374]","[2, 648, 8268, 653, 4270, 4367, 2353, 50, 8981, 2174, 62]"
483,34.21,"[6016, 1, 4226, 2571, 527, 89745, 6807, 26776, 3996, 4896, 1059, 551, 170, 8874, 32554, 38061, 31658, 81834, 1200, 8368, 89904, 51255, 1080, 2490, 68157, 58559, 198, 106696, 4306, 1625, 4963, 5477, 54503, 62956, 102125, 7153, 1653, 58998, 7164]","[54272, 88448, 2, 69122, 3076, 31364, 899, 108932, 520, 1032, 6283, 48780, 16, 4246, 4886, 26903, 3994, 2843, 44191, 799, 96417, 106918, 5418, 76077, 1201, 74545, 1203, 1588, 180, 81845, 2231, 2232, 50872, 73017, 95167, 95939, 5445, 57669, 6857, 80463, 6863, 102481, 8529, 8917, 8533, 2005, 3033, 858, 68954, 2011, 2012, 7147, 356, 3301, 64614, 5989, 55269, 63082, 27370, 101612, 2797, 3310, 42734, 364, 1265, 1266, 2291, 368, 3317, 1270, 8949, 2542, 2810, 3052, 3967]"
484,47.37,"[1025, 1029, 1032, 3988, 1431, 2078, 3489, 551, 6188, 47, 1968, 180, 4034, 2762, 203, 4816, 88405, 216, 480, 2018, 1380, 42725, 71268, 616, 1513, 30825, 35836]","[1, 7173, 37384, 93320, 2707, 52245, 2718, 673, 3617, 74789, 39, 70183, 4015, 5954, 455, 5970, 8917, 4823, 733, 88163, 7147, 53996, 52973, 3438, 4975, 2289, 2291, 7285, 8957, 2174]"
485,33.33,"[10, 380]","[161, 434, 457, 150]"
486,66.67,"[353, 6, 648, 10, 173, 589, 592, 349]","[329, 161, 163, 21]"
487,33.33,"[260, 1197]","[904, 8961, 8874, 7438]"
488,28.57,"[1, 36, 720, 17, 4886, 6807]","[608, 3396, 1797, 678, 1704, 6539, 4973, 6385, 914, 3451, 4857, 3671, 953, 955, 2109]"
489,30.0,"[1249, 2115, 5445, 7, 551, 938, 8874, 1263, 89745, 1617, 5618, 44694, 342, 6874, 3067, 924, 6942, 44191]","[3969, 899, 2692, 4356, 902, 904, 17, 1172, 4508, 2716, 89118, 3742, 3105, 1186, 5669, 57640, 48, 66097, 307, 1587, 949, 3897, 45501, 87232, 8641, 8645, 1097, 587, 590, 51662, 337, 51540, 68954, 2657, 2021, 1641, 1258, 6377, 3052, 4474, 69757, 2174]"
490,50.0,"[296, 86347, 4144, 306, 89492, 215]","[58559, 2692, 64839, 44555, 3481, 89759]"
491,44.44,"[6373, 49286, 2953, 81834, 2671, 69844, 45720, 317]","[356, 106918, 129354, 140110, 367, 81845, 50872, 2716, 7293, 6942]"
492,70.83,"[802, 3, 1474, 805, 762, 9, 809, 1356, 748, 879, 656, 112, 880, 662, 886, 761, 1210]","[1, 1476, 104, 1485, 653, 1105, 88]"
493,33.33,"[2985, 1196, 1918, 3527]","[1954, 163, 3267, 1573, 6, 876, 1197, 110]"
494,83.33,"[260, 1221, 1291, 589, 1214]",[110]
495,35.59,"[78209, 2959, 527, 148626, 45728, 6957, 50, 5810, 67255, 1208, 8641, 5956, 53322, 73290, 112852, 344, 74458, 134368, 356, 54503, 134130]","[87306, 4369, 1682, 104211, 19, 45720, 97304, 100383, 4643, 112556, 88125, 87869, 4545, 5449, 115149, 3535, 8783, 1617, 8917, 7254, 1246, 1247, 127198, 146656, 96610, 64614, 104, 2409, 2410, 2411, 45672, 1645, 52973, 94959, 106100, 63992, 3578, 7163]"
496,33.33,"[858, 99149]","[904, 109374, 912, 106920]"
497,33.33,"[1258, 1916, 68954]","[96829, 551, 111, 19, 86781, 1247]"
498,100.0,"[318, 7, 104, 648, 588, 333, 339, 62]",[]
499,33.33,"[1201, 4327]","[4128, 1202, 1220, 3727]"
500,40.0,"[1, 2599, 2700, 588, 595, 543]","[1476, 104, 1641, 1580, 2542, 3566, 176, 3536, 3355]"
501,66.67,"[762, 780, 805, 7]","[10, 3]"
502,33.33,"[520, 318]","[2640, 2746, 3052, 596]"
503,35.71,"[1089, 4226, 296, 147, 68157]","[3461, 2025, 1611, 1036, 1997, 175, 93840, 4537, 924]"
504,38.89,"[4993, 6950, 296, 2321, 6932, 3897, 6942]","[1, 5955, 3556, 5989, 3783, 4361, 6377, 1968, 2289, 4979, 345]"
505,75.0,"[2087, 968, 8874, 2959, 47, 71535]","[593, 3461]"
506,33.33,"[62293, 68269]","[61240, 2541, 37741, 39]"
507,0.0,[],"[34, 339, 356]"
508,66.67,"[2011, 1270]",[1222]
509,51.85,"[32, 1, 115617, 5952, 31658, 122892, 1196, 96588, 33004, 84847, 1136, 19, 81847, 70521]","[88163, 2761, 99114, 2762, 2683, 1197, 71057, 5618, 5971, 33779, 66934, 117176, 98491]"
510,22.22,"[50, 3198]","[1248, 6787, 101, 457, 1258, 3608, 1247]"
511,33.33,"[91529, 89745, 356, 527]","[4993, 115713, 119145, 115149, 4973, 7153, 90866, 318]"
512,33.33,"[32, 296, 47]","[288, 480, 39, 527, 474, 253]"
513,28.57,"[1210, 150]","[32, 6787, 110, 920, 923]"
514,38.6,"[1288, 1291, 11, 148626, 26133, 79132, 2081, 1954, 3361, 2087, 1449, 2096, 8368, 440, 1210, 1214, 596, 2398, 4855, 134130, 2804, 102903]","[1, 4995, 26375, 648, 4361, 104211, 2455, 142488, 3740, 3360, 34, 1961, 1962, 2858, 1584, 2867, 3253, 68157, 1213, 76093, 60487, 1610, 96588, 80463, 3671, 608, 356, 1124, 1128, 59369, 364, 1136, 2420, 3703, 1278]"
515,100.0,"[260, 174055, 48780, 50, 59315, 168250, 168252, 318, 58559]",[]
516,16.67,[260],"[480, 4322, 457, 4333, 4349]"
517,66.67,"[1, 1028, 8965, 1029, 2087, 70599, 616, 82169, 2096, 2384, 4306, 595, 277, 1367, 953, 41566]","[34, 899, 80969, 1641, 47629, 1293, 4022, 3967]"
518,0.0,[],"[6323, 6365, 1275, 1276, 6333, 1215]"
519,57.14,"[356, 7445, 318, 51935]","[1704, 34162, 140110]"
520,43.24,"[34048, 4993, 7266, 2723, 3462, 2406, 586, 589, 4306, 59315, 81845, 4085, 2423, 1240, 2011, 316]","[4995, 1801, 10, 3469, 5008, 2470, 4027, 1215, 1356, 1485, 1358, 3408, 1234, 2010, 2916, 34405, 2791, 7147, 750, 7153, 253]"
521,75.0,"[837, 648, 14, 1073, 18, 628]","[608, 6]"
522,56.1,"[33794, 48516, 63113, 91658, 91529, 2959, 89745, 82459, 50, 51255, 5944, 1210, 1214, 112852, 858, 27611, 1372, 1373, 1374, 66544, 49272, 77561, 127098]","[4963, 1220, 2918, 2908, 27369, 10, 778, 81932, 588, 66665, 77455, 2028, 110, 1784, 5464, 2105, 76060, 82461]"
523,56.52,"[4993, 7361, 4995, 5444, 37729, 1704, 65261, 33615, 152081, 7153, 45722, 103772, 58559]","[62336, 2, 293, 103141, 102407, 7147, 1485, 1721, 168252, 317]"
524,33.33,"[1291, 1231, 1233, 1275, 924, 349]","[1, 6, 552, 553, 10, 587, 1225, 367, 1047, 1049, 377, 1278]"
525,25.0,"[2788, 2918, 520, 159817, 31658, 68237, 4878, 106642, 50, 2324, 5971, 6807, 6874, 1210, 3996, 4734]","[1, 122882, 53123, 1028, 44555, 5903, 914, 916, 3481, 1569, 44195, 80549, 39, 44199, 2858, 3114, 81834, 1197, 1198, 4014, 4016, 8366, 8368, 8370, 81591, 103228, 95167, 96588, 96079, 4816, 104272, 69844, 2396, 3421, 480, 27878, 5991, 120807, 119145, 33004, 52975, 54001, 1394, 2291, 6773, 1527, 380, 69757]"
526,33.33,"[106916, 1732, 296, 106920, 215]","[318, 55814, 1961, 4973, 4014, 55247, 2324, 51255, 4027, 109374]"
527,45.24,"[260, 1031, 2057, 2193, 2968, 4896, 34, 4016, 1587, 1214, 3016, 3401, 4936, 1356, 595, 1371, 1246, 609, 1254]","[2, 2950, 2822, 4232, 1035, 1810, 2455, 2716, 3359, 2470, 2471, 3751, 4912, 3396, 1350, 1997, 2000, 593, 2797, 2160, 2161, 1017, 1663]"
528,41.67,"[296, 91529, 150, 1240, 85342]","[4995, 5254, 1222, 1704, 5418, 110, 89492]"
529,33.33,[95],"[32, 135]"
530,66.67,"[480, 539, 587, 11]","[292, 150]"
531,0.0,[],"[480, 4993, 260, 5349, 10]"
532,64.29,"[608, 707, 4262, 1291, 2288, 4210, 2329, 858, 1245]","[6, 110, 111, 2366, 1343]"
533,66.67,"[1, 2571, 1200, 68954, 79132, 80831]","[3727, 356, 2959]"
534,52.53,"[1, 2, 69122, 45186, 8961, 68358, 4993, 2948, 2949, 2571, 7438, 76175, 7569, 91542, 44191, 4896, 165, 111781, 103335, 3624, 57640, 2985, 173, 99117, 73268, 180, 51255, 5816, 2617, 1210, 2115, 100163, 130634, 73804, 79695, 51024, 3793, 596, 33493, 56921, 91353, 27611, 103772, 91485, 4446, 480, 6754, 61160, 65514, 27251, 1270, 5882]","[6659, 95875, 33669, 393, 10, 1676, 653, 780, 111759, 1682, 4370, 65685, 122904, 69275, 57504, 80549, 85414, 3751, 99112, 2089, 1580, 4533, 7991, 50872, 442, 85179, 1215, 104129, 112580, 5574, 64969, 61132, 96588, 6863, 2003, 2004, 2005, 79702, 130520, 2394, 42718, 60126, 4963, 95720, 2161, 34162, 85367]"
535,66.67,"[2571, 2599]",[2692]
536,50.0,"[434, 371, 110]","[368, 45, 150]"
537,83.33,"[105504, 69122, 99114, 6539, 7153, 98961, 69844, 58295, 2329, 318]","[6888, 367]"
538,58.33,"[3396, 2918, 520, 364, 1907, 69844, 7386]","[80549, 5618, 5047, 69757, 158]"
539,50.0,"[8961, 6539, 1197]","[65, 6753, 318]"
540,55.56,"[260, 2628, 296, 6539, 47]","[8874, 32587, 2772, 2747]"
541,33.33,"[474, 316, 253, 454]","[7, 457, 10, 11, 590, 593, 594, 318]"
542,38.1,"[8644, 8360, 1097, 3948, 47, 1200, 5299, 2329]","[46976, 5418, 2571, 141, 45517, 5679, 3949, 8529, 1206, 3863, 2302, 318, 44191]"
543,28.57,"[4545, 1253, 231, 2378, 2379, 4526]","[48385, 33794, 86882, 88163, 165, 135, 2791, 2792, 2858, 1036, 1917, 4886, 50872, 637, 83134]"
544,50.0,"[736, 1042, 780]","[40, 68, 62]"
545,66.67,"[1267, 1876]",[1438]
546,58.33,"[3941, 3942, 370, 1971, 1972, 3959, 1976]","[70, 104, 3408, 3409, 3354]"
547,33.33,"[2076, 2917]","[541, 2858, 1131, 1189]"
548,0.0,[],"[5955, 4899, 356, 69, 4776, 733]"
